site_id,year,vi_index,n_obs,method,r2,rmse,corr,vmin,vmax,S,greenup_kinetic_i,A,senescence_kinetic_i,leaf_out_10,leaf_out_50,leaf_out_90,EOS10,EOS50,EOS90
US-Ro4,2017,EVI,17,double_logistic,0.9962769534457997,0.008335480029864235,0.9981450439407192,0.14223519020307973,0.6441527881505567,154.88049935430445,0.06842970406319952,254.25208646335307,0.04998906400451556,121.2219576823508,152.13515852479082,177.63877979135796,298.3208117964613,257.9848946708362,224.70020081057268
US-Ro4,2017,NIRv,17,double_logistic,0.9920175663039891,0.006596089001827875,0.9961057050460708,0.05514408369489434,0.3288859158515997,155.41362514894885,0.07225868633215443,251.28736162569194,0.053681579600640565,123.61951316521748,152.97708854869896,177.3901963505704,292.97469657942605,254.63752280017752,223.05128455308514
US-Ro4,2021,NDVI,15,double_logistic,0.9645754271797083,0.028447239576847076,0.9833766319863356,0.29366984117366157,0.799674532600589,153.62690454435563,0.09247654048656423,279.850960983321,0.04574567932264626,141.40324679767292,156.47029249620994,176.23730226158176,317.345030690453,278.80655896826386,237.94914945508373
US-Ro4,2021,EVI,15,double_logistic,0.9940115091279292,0.011584271782327134,0.9971054882722402,0.10033032249064526,1.0492977072077976,159.53200001052218,0.048556803344270774,221.43876448111297,0.025330085446148162,141.30034562340646,159.19738549266623,180.59852639397099,310.3552476863256,257.1639278090073,218.58620621181964
US-Ro4,2021,NIRv,15,double_logistic,0.987312972418819,0.009261319950654556,0.9938926008485408,0.0282063882396386,0.4614797937558977,157.17613629247268,0.0590295669736435,228.18263182617994,0.026850240445082697,141.17520718267417,157.87131235545684,177.7225621280494,307.9689587139037,253.92081748791645,214.9196934699206
US-Ro4,2022,NDVI,15,double_logistic,0.9942246851167743,0.01566946754437919,0.997108497049673,0.24965209952148176,0.8103033863735554,154.82532081003825,0.08656727308715528,276.81378501948933,0.06167670173015329,129.2624888578989,154.316372360007,177.91595191089672,299.79771616139476,274.07450823364763,242.9724661753983
US-Ro4,2022,EVI,15,double_logistic,0.9953757659918748,0.011116419372076669,0.9976869393210411,0.133686637455141,0.610297976984109,158.91275910957148,0.08392205479401299,261.40206252229586,0.050251883465616445,132.02379005553956,157.41512502804898,179.51913535616774,294.2028886773007,261.301910271748,227.8221586213467
US-Ro4,2022,NIRv,15,double_logistic,0.9933682689272612,0.007354609046082166,0.9966855415263425,0.04994090497827876,0.31283798211030467,160.5775845423842,0.08504946000778207,258.1015636450844,0.05166315125224631,133.9512789681161,158.96734462531032,180.5320892313674,292.1544787440041,258.8494382096489,226.42920341776417
US-Ro4,2023,NDVI,28,double_logistic,0.99357351612166,0.014393243946077588,0.9967830921274992,0.26513351461095375,0.8125659874748598,150.92236021697332,0.0738286487917678,284.6254128563075,0.040229160179460065,122.27953449295507,149.97549276310988,175.77980781979096,331.30661598993396,285.33899705163327,240.66890570253798
US-Ro4,2023,EVI,28,double_logistic,0.9897225094701809,0.01540589023505541,0.9948599712543919,0.1339874891287738,0.5975283149137081,152.31289750333193,0.07453046347890142,264.87061049538005,0.04107982596268961,123.36951028139114,150.61401572204554,174.76709083214547,316.4917742161539,268.47414030709746,227.57476460472355
US-Ro4,2023,NIRv,28,double_logistic,0.9890092173508203,0.009062780533899044,0.994498799361559,0.04798520786317447,0.3158648047155002,157.10503996898743,0.07446006780386073,260.26604926526664,0.040828897922568955,127.47159697724813,154.84164173087626,178.2531619767158,313.50916622646923,265.2764322926697,226.13662174761612
US-Ro4,2024,NDVI,31,double_logistic,0.9899759425809587,0.02140782505890199,0.9949803247671375,0.2681568936625688,0.8442943596826186,141.4609733825725,0.08739951547727452,284.3874451138209,0.052115824503424814,116.11748742282465,141.07574738902116,164.89321589881277,322.9485949454862,284.2267632112229,245.0225160717443
US-Ro4,2024,EVI,31,double_logistic,0.9980546350958028,0.007073191306552722,0.9990272211357405,0.13851896770842406,0.6232981375529689,149.45041889061716,0.07880244133095268,265.6305350309,0.04853438032597438,120.87764929299523,148.16087592526574,172.37701899582845,309.82565317749516,267.5111987726257,229.6957542486417
US-Ro4,2024,NIRv,31,double_logistic,0.997240395832872,0.004636417836967844,0.9986220877197503,0.052082082353686075,0.3282995325463675,153.4471712774422,0.07839626146591583,261.0369251117619,0.04808314756926648,124.53197379134569,151.7849374959998,175.37775595101925,306.43807357100144,263.75962969855334,227.1490748221433
US-Ro4,2025,NDVI,35,double_logistic,0.9623562271130028,0.03956432094222334,0.981875213404967,0.2553955379535245,0.8615662776757824,152.13776945611576,0.08615718736722741,281.91303955983716,0.04223944742746354,126.20950099402779,151.24620460555474,174.06580422577568,320.94715192858996,280.63917988160836,237.69010157272794
US-Ro4,2025,EVI,35,double_logistic,0.9867859638076681,0.018316779930467035,0.9935816846536308,0.14729478041671673,0.6599094209255858,156.1324106248212,0.07611009394908538,259.1896340915818,0.04819445937273784,126.17109533716001,154.1251283946163,177.87561463996101,303.1142242060395,262.1008183567638,226.8026195030562
US-Ro4,2025,NIRv,35,double_logistic,0.9773440935841312,0.013472383928764514,0.9891202855712345,0.05995091711290497,0.3447060251675281,157.58019360436833,0.07917853942570229,255.69860757736862,0.05409114222917733,128.81630451423143,155.77177345742723,178.8075107629881,296.24841126854307,258.30715505576796,225.99238953374063
US-Rpf,2016,NDVI,12,double_logistic,0.9818648397926703,0.015159056469112978,0.9910646669199993,-0.017924298838564497,0.7552910088479168,111.71227565232323,0.0490671457843931,298.40589357869754,0.04410935209041835,108.7184310410074,128.0962964021739,161.43094757242676,289.1321556652487,271.3820791965245,238.05973427397075
US-Rpf,2016,EVI,12,double_logistic,0.9667411140100001,0.016650571874145315,0.9833062667899618,0.14518526564437015,0.41291769653327964,131.37511201524148,0.10813151839182683,253.98303071749646,0.10558404413938641,114.89459358804987,132.23412438631067,151.94186343500783,273.39380778426874,253.73413532895984,233.27284833146524
US-Rpf,2016,NIRv,12,double_logistic,0.9617454117688226,0.009183131096577368,0.9808943169411857,0.045984875441670514,0.18597444849230013,131.87926582249497,0.10562715203056033,254.56332647870607,0.09616793925405506,115.04799515138053,132.74807464704932,152.82109512324269,275.1466905927745,254.14583955982144,231.86296640267022
US-Rpf,2024,NDVI,13,double_logistic,0.8611232567763156,0.04087127397007393,0.9326019512417998,0.5502053393082549,1.1241878800037377,160.73381226957602,0.07292992371546633,208.08666760094513,0.026874319427781956,136.27257721277604,157.56046589588496,176.3384355455471,274.5929759357066,237.59392895912947,207.36660223080403
US-Rpf,2024,EVI,13,double_logistic,0.9722110504051439,0.02536157983709307,0.9861686625917129,-0.39290331638987885,0.6678618593823783,119.18679560712903,0.038632868482578346,278.1851013478412,0.029922106401538428,123.08767171224291,140.80513977625006,168.5942578764886,282.78664654532656,257.4361162399492,221.10271056568837
US-Rpf,2024,NIRv,13,double_logistic,0.9821529268528898,0.010904517065073754,0.9910819385707939,-0.179290335328281,0.3084633232685481,125.25884415405193,0.04710926545714262,274.55590188205036,0.033831025822217455,123.17915003776547,140.47623905023764,167.341240277694,282.58721689684376,257.245985852222,220.96021509884275
US-Rwf,2014,NDVI,15,double_logistic,0.9744205754776074,0.010883314235002177,0.9877119839875439,0.25755325958291037,0.4913931398065968,122.98002506497835,0.09871043072827562,185.41646232542342,0.057431387290859566,99.41905029438324,120.24069671626164,136.70454068768055,226.97564499530066,191.60526327913263,166.13608239256325
US-Rwf,2014,EVI,15,double_logistic,0.9917310055294876,0.004533056688230991,0.9958641186808487,0.10984841479666818,0.3417670589353139,122.28879986442406,0.07330324396056656,178.55858729727996,0.03505211702758489,92.82135683615863,117.29092440881809,136.57192368693455,248.46681756847988,199.92377717291203,168.25091939305526
US-Rwf,2014,NIRv,15,double_logistic,0.9925206274293062,0.0018713690418741475,0.9962603702333293,0.03678725280310892,0.13808941315760817,124.92065423628831,0.07864101938091604,178.44354557796797,0.03462080262160797,98.36739601358863,120.71988501914495,138.7698026566541,249.23107241982225,200.6301494631834,169.23874898023956
US-Rwf,2015,NDVI,12,double_logistic,0.9383702356895602,0.019096965965589466,0.9687134675709047,0.24343242008792076,0.7391567773946,132.74166145539647,0.04956968042297649,173.07061138030454,0.04191057036098507,80.15724132877239,115.87319665567631,140.0391156129117,243.2245080960932,198.78749925571128,171.47540365571322
US-Rwf,2015,EVI,12,double_logistic,0.8950548668599634,0.017181032851865025,0.9464594683866664,0.1294292201476587,0.28786671665969227,139.89796997587408,1.1477707700976036,195.17004971269833,0.051122894022543414,138.04575875064307,139.8920116260649,141.72129478526438,239.20749756175917,197.965245783716,163.6737884875581
US-Rwf,2015,NIRv,12,double_logistic,0.97301013201916,0.0039533003730801205,0.986485165587403,0.03410148461666454,0.18216301459035858,126.06009215189741,0.05072498841803947,175.4629977356787,0.0313267935649918,81.83960385547427,115.10563272487825,139.8766431636325,262.59309117269123,209.52708444599926,175.81184093993193
US-Rwf,2016,NDVI,17,double_logistic,0.993059714264361,0.006561380282058209,0.9965331239530432,0.23932913728057156,0.7266416960941308,120.85120665791409,0.08426384898966378,162.2084030186568,0.030110404026198384,101.36986683101591,118.65171554491486,134.73424617262776,247.17112472043615,195.25704795726995,163.37563279984084
US-Rwf,2016,EVI,17,double_logistic,0.9794896583167623,0.0072894761248223465,0.989905260994824,0.11656478884034613,0.4396267483726913,121.85479305418211,0.07228249254313446,166.68226209014415,0.02984960697555936,100.31783252304992,119.00353915551402,136.83353795378534,250.9105199968369,199.97439592579343,167.4553474132604
US-Rwf,2016,NIRv,17,double_logistic,0.9752748590773993,0.0035670558334657027,0.9878271962130656,0.04006838940024433,0.17867667790599084,124.80933604787926,0.07718277718708619,168.23627374933125,0.03073173028167334,102.75971201994128,121.76906988728607,139.01039405138962,250.37761654024726,200.24632199910633,168.59594904263554
US-Rwf,2017,NDVI,13,double_logistic,0.9913672079829384,0.007305598189319676,0.9957065524280964,0.2589096667663523,0.7073752767867134,140.54415168624507,0.08295735873046306,180.3424913441296,0.045582312533834546,123.50296927942192,137.69657570733003,152.0459963177688,241.65206122808624,200.5467714343693,176.0984230120553
US-Rwf,2017,EVI,13,double_logistic,0.9839868476844543,0.007271664175404069,0.9921640635425115,0.11738212429733585,0.4646487639162086,138.98332943991238,0.070773457868425,181.85118410169454,0.037381557267557985,122.77291706109878,137.0485669604334,152.76723275999734,256.325954714941,208.66138423554247,180.0930943139538
US-Rwf,2017,NIRv,13,double_logistic,0.9850546742979903,0.003188094592660252,0.9926835053320611,0.040114804859489796,0.19773788422276106,141.7949634365689,0.0760031882465447,181.82665819887913,0.03909283815974037,123.82448498465293,138.96338894421433,154.4361554396076,253.80294696472646,207.81295892153818,180.6150407464815
US-Rwf,2018,NDVI,14,double_logistic,0.9935795673993404,0.0073794482107071985,0.9967847647537358,0.25121060618043706,0.5060163423433692,122.62794809554869,0.7036167204211241,196.73432369617052,0.06030645978732693,119.54242088365356,122.61686938785905,125.65971091848,233.51566778534846,197.42537691958768,163.53302404077635
US-Rwf,2018,EVI,14,double_logistic,0.9813835170545515,0.00838079359544885,0.9907940388546924,0.10549868695543646,0.46030155873750433,129.7653846866753,0.06787208924528157,174.29616849990836,0.03021318745263556,116.23131885232658,129.94054795276762,146.15958423413517,267.33297467689863,209.82007004867825,176.27896032261125
US-Rwf,2018,NIRv,14,double_logistic,0.9802405310208577,0.0038582582807018826,0.9902219234895221,0.034849791929645345,0.19203421855380817,131.078130661941,0.07226810986632128,173.52790848956684,0.030819108049802115,116.64354012296256,130.65320107203485,146.59018321867183,265.24892713222,208.53303364315863,175.85624906164202
US-Rwf,2019,NDVI,15,double_logistic,0.9925925284501441,0.007914405227043805,0.9962937459011244,0.22588718026605323,0.6681074039504337,137.59675851633241,4.706401993698403,178.75934376331585,0.02323908416911205,99.0,137.596641396483,138.0603878280245,276.1745322436141,201.6817856612359,152.9487282656846
US-Rwf,2019,EVI,15,double_logistic,0.995329790506152,0.004282638773608854,0.9976637042810318,0.08816350487683627,0.44881676356734623,128.36793119074622,0.07062138195748904,180.70664610859885,0.022175794363423196,108.03961361552629,127.10550521101875,146.36666208620585,291.09366862714455,224.37192238101636,182.51932115604015
US-Rwf,2019,NIRv,15,double_logistic,0.9955238170032555,0.0018766131785111285,0.997760930973904,0.027501339403910613,0.18939964148860872,131.00388651642479,0.07066054162101294,179.79561675699375,0.02306455137297571,109.45924975292411,129.2033782026969,148.42967152273079,289.3228448165422,223.92564945334837,183.66731579895796
US-Rwf,2020,NDVI,16,double_logistic,0.7678824991493076,0.03380835772162774,0.8763371752835738,0.25409957423738433,0.608147967229559,183.2913032775314,2.5276637568900022,188.4023839675613,0.04511709649061672,102.0,183.2910810930711,184.10548969908442,251.01138724781174,210.87479865011568,190.49299258235575
US-Rwf,2020,EVI,16,double_logistic,0.9895945696152311,0.004680755696519343,0.9947861855742002,0.1039427561285652,0.41417838878422425,132.28944757865713,0.11154279287103291,181.89457404899784,0.02945466789285996,115.88949838335469,130.97633629048192,144.67921806806697,265.00106728427255,207.77701887756206,172.72567094938418
US-Rwf,2020,NIRv,16,double_logistic,0.9841553156249411,0.0024752799152490323,0.9920487920056879,0.03434575180803225,0.16841295772132175,132.89858542733117,0.1222695697778496,180.28504433776936,0.02988302246035503,117.82878879897248,131.79448963161786,144.49568760221072,262.91634717777873,205.80254398672847,171.26611288106696
US-Rwf,2021,NDVI,20,double_logistic,0.9240510507971511,0.018741433994330203,0.9616929974691173,0.22426729715179272,0.6511262579354008,132.77649267835605,0.08088993714264939,153.16835732691717,0.024403002706917268,113.86621627534376,131.62461350442877,148.48999824442893,278.2080046064965,213.45470890312143,178.6597980157919
US-Rwf,2021,EVI,20,double_logistic,0.979922222122681,0.006065074601370328,0.9899117776804452,0.1027853738583182,0.3756149775008863,136.908645420177,0.06857311555195986,173.5737199961192,0.028083208391761875,111.28950190518435,133.09340509938278,152.0334478112009,277.3150249365952,217.59129411092843,183.6155891861292
US-Rwf,2021,NIRv,20,double_logistic,0.9803786091637966,0.0025646258810549873,0.9901599586240101,0.03378445674081329,0.14892916027497247,139.34099653335912,0.07287647352042152,173.38743927361173,0.029852536351686366,115.32020829092909,135.77470654649525,153.56711400564737,272.68864103597485,215.34815935657664,183.2704940763298
US-Rwf,2022,NDVI,28,double_logistic,0.9810110181649043,0.011903869318721397,0.9904749783456192,0.23719084668895413,0.7531242458239632,163.85234016143255,1.7757111918106008,169.61325057460965,0.023076921979754885,83.0,163.8522234250034,165.02688112905187,276.4676531457951,212.54426158067076,175.99372259816616
US-Rwf,2022,EVI,28,double_logistic,0.9831291779408543,0.00719443120645022,0.9915336741413183,0.11207022227325579,0.3598952919236237,153.15446655532517,0.21851004170261834,198.3737961440309,0.026708110652730235,83.0,152.95033924764616,160.95660576899107,280.9386149192373,222.06157125850817,183.8547917439226
US-Rwf,2022,NIRv,28,double_logistic,0.9842397548744114,0.003059331237860341,0.9920942766785634,0.038153314331470824,0.15622927624512917,153.86134941932627,0.1969176050069346,191.19458439945186,0.026279032434353616,83.0,153.6291657138207,162.25212528967015,279.631962248901,220.8141219446168,184.71281917109818
US-Rwf,2023,NDVI,27,double_logistic,0.9712206434567193,0.012717334947343294,0.9857687621094616,0.26993895345580565,0.8357484976195259,143.22644249089416,0.786657451292051,155.47833120432958,0.028441952174689554,110.0,143.22322060437796,145.71871135056622,252.4580263521299,190.24899998019774,157.92214893236036
US-Rwf,2023,EVI,27,double_logistic,0.9568630288993923,0.011979046690653774,0.9784791291646491,0.09161444513891616,0.4954046350527745,133.0654786554798,0.09021512257569965,170.2985197185042,0.021135052666524518,117.53908302795485,132.89005673968194,148.83371895459084,288.00519114154406,221.1922343809892,180.8493090035651
US-Rwf,2023,NIRv,27,double_logistic,0.9686522321526148,0.004512091307454026,0.9843220314102676,0.02830936296302269,0.20470194398536534,134.87986772238216,0.08853518582665525,172.70772889946855,0.022343616267393507,118.39600494548935,134.32828767733773,150.42994949993192,286.2838969912478,221.01312140180679,182.01173889192518
US-Rws,2014,NDVI,16,double_logistic,0.9671699989611425,0.00895112959057368,0.9836579006395533,0.3049760982634641,0.42974115681637937,327.5995720501667,0.039716813160879244,157.58936610955897,0.06107160477317032,,,,361.0,361.0,121.09507712155511
US-Rws,2014,EVI,16,double_logistic,0.9776674867710173,0.0035361110060258324,0.9888471010098374,0.10367076999809913,0.25698810187737703,92.74115033619084,0.03131507635910669,145.57374922723943,0.046902253394592,29.224608735050605,65.46211293746025,95.73281410187012,196.53196344807176,158.85288749510846,132.01479101254176
US-Rws,2014,NIRv,16,double_logistic,0.9731278834070407,0.0014388473456911706,0.9865317435600061,0.0342649111383195,0.09132076098413767,91.23325594785169,0.03565248620035647,144.7523375233461,0.043845160196584715,31.607392504326793,68.17018321467049,97.47193209182444,205.38736255333814,162.26686470548182,133.80335115884097
US-Rws,2015,NDVI,17,double_logistic,0.7715469328286311,0.025403958009381913,0.8928135370822341,0.21362165622973459,0.49985155874352144,102.440324559213,0.020549205125019527,151.99477146837185,0.04746554087875477,46.17334114413235,68.98127909130199,94.57831186081323,189.21153192807284,157.9877348184614,131.0996165929396
US-Rws,2015,EVI,17,double_logistic,0.88454390494878,0.00948635315401087,0.9413256651616086,0.11467214773788044,0.27577900902065156,87.24751183149796,0.06338482672260864,127.19994026276575,0.03755224773708745,56.01091850160138,79.71763546793744,99.09255919270028,206.91860253211144,157.10393641298168,128.4037760352447
US-Rws,2015,NIRv,17,double_logistic,0.8779667431338096,0.003961629382272178,0.9373346743997188,0.038657071034425304,0.11146874989583068,88.89608700615997,0.0649998030466013,122.70582424734167,0.0358278652442697,59.111778751652494,82.1266321052691,100.86982860412199,209.70822780357477,158.34499447330015,129.56469200480785
US-Rws,2016,NDVI,21,double_logistic,0.9774389015331445,0.009706892909596955,0.988815121959586,0.1959442577435705,0.5578357303347757,81.03561429804829,0.02645524569234601,137.47946224062105,0.045608967167606144,47.61312754567869,65.41987006858,86.94294752772099,185.24384613232488,148.6437801688459,120.88094222933731
US-Rws,2016,EVI,21,double_logistic,0.9403356125385061,0.008199032330215697,0.9697540538231313,0.10329039584757438,0.2956028763984045,79.76174176804453,0.041161377959524056,134.07048550929477,0.037526738599747436,49.39634743861714,70.08384668430894,92.50966147917549,209.82348786620832,158.9665050343241,127.19732983270579
US-Rws,2016,NIRv,21,double_logistic,0.9178194923332083,0.003720675744447347,0.958200904148236,0.03407857388099633,0.10979541694170451,77.8567378995781,0.04827851169130728,129.9899117895399,0.033761788002602725,50.132998700475135,70.9323029760442,92.58183688325992,215.54871557643804,160.3766089851777,127.02955162826434
US-Rws,2017,NDVI,16,double_logistic,0.9909143747731809,0.004607216567485811,0.9954485976238444,0.19899296561996327,0.5238086658083815,78.26258991171225,3.2758719798461957,117.44457684984823,0.026099104986974358,,,,222.34318035564277,153.55998139183163,117.44801912277144
US-Rws,2017,EVI,16,double_logistic,0.9791367337797727,0.004025947136248103,0.9895341258467905,0.08383258167011527,0.2835242460819091,115.84206216065272,1.5613721327339252,134.43877643182907,0.013267441999174628,114.48506294005571,115.84193520658684,117.19733111027465,277.24572239612195,192.84029282352344,134.3919822788247
US-Rws,2017,NIRv,16,double_logistic,0.9716480146201184,0.0018438573335041802,0.985785099584791,0.024260014731630523,0.09511783647089021,115.94133337340902,1.5317100593693587,160.3704449695407,0.013185612948070668,114.55617329054475,115.941067853119,117.32530656642663,281.8782443475449,199.99308777931796,136.86193689235094
US-Rws,2018,NDVI,18,double_logistic,0.9918139226309755,0.0046268761905910024,0.9959096045015076,0.19739845576693046,0.4612672625095408,86.23154149036422,0.01834700769581204,151.5748866200401,0.04525506602399797,74.99974695346027,83.80569064534662,96.3847792429544,192.014799442038,157.6826836543135,128.29794835200508
US-Rws,2018,EVI,18,double_logistic,0.9734052251277081,0.004558490559706786,0.9868482722116947,0.08980737856805612,0.2574041476207154,71.56765865347164,0.06607046173351681,127.15522972324831,0.020771211924061485,74.89171499119902,83.22156500495882,96.336966868405,256.3914563141434,176.11336288352598,129.80507317515082
US-Rws,2018,NIRv,18,double_logistic,0.9583129984006417,0.0021839525941826313,0.9794409246053637,0.027640834597854103,0.09223709935832146,72.60768472939012,0.0726415490780625,127.590480998858,0.01918779104023696,74.90766356375669,83.22728360712655,96.38830997957474,262.9327092751227,179.1871880322773,130.43077062806546
US-Rws,2019,NDVI,19,double_logistic,0.9516080866473088,0.01088764143212227,0.9756951000965803,0.2018339516230105,0.519182365823679,85.88357438923501,0.03934902251442093,139.5966714332812,0.035179718678113675,34.862402758892244,68.20687483591672,96.1848526257948,222.26249860606555,167.88164114803484,134.4288049877034
US-Rws,2019,EVI,19,double_logistic,0.9682600601783912,0.00588613208141475,0.9840734706417,0.10477913205798135,0.21578047538156606,108.23173080875839,1.7054973996306004,173.95427735278358,0.035015704971240624,106.97806096212523,108.23028427111066,109.48041974074037,239.11074346365066,179.7259432466439,133.16579481874535
US-Rws,2019,NIRv,19,double_logistic,0.9751434751354369,0.0020938598073743284,0.9875178976891397,0.033673421925782446,0.08035867648955056,108.41250925891258,1.6967265450311373,173.83061183380707,0.03269535737693434,107.15617730233798,108.41111135222505,109.66481877953535,243.65747501854904,180.85008849555695,132.71221042112333
US-Rws,2020,NDVI,21,double_logistic,0.8329421785488571,0.016586189896968546,0.9143153518896463,0.20118173374433004,0.3322631376319696,77.70823961135652,0.04659722867090575,129.80447549823973,1.0919026435803423,45.34755817924204,77.59739953199723,109.69751549039182,131.73261384473346,129.8114093447922,127.9095885799798
US-Rws,2020,EVI,21,double_logistic,0.9652053761396902,0.004715004396954145,0.9824506319018079,0.0940126964737924,0.20496458489469155,79.14569211686805,0.05713710726115444,173.3794072678943,0.02796635743719948,47.21711581428095,75.3239648112082,100.9165899373426,261.47351756415884,192.58517387745917,146.99246726691618
US-Rws,2020,NIRv,21,double_logistic,0.9831043532694681,0.0012404132653479928,0.9915876375329381,0.029778886999260096,0.07403040877659148,81.20227634367734,0.0601286256347847,172.4010466548275,0.026133901924756668,49.56612648640358,77.39338590291284,102.06354809465638,266.63357763410494,194.40846507157707,147.40905874623266
US-Rws,2021,NDVI,24,double_logistic,0.6707698052591176,0.018678712762687386,0.820738922799631,0.20763097862740434,0.2874015381236313,78.22418261245689,0.00382708268490525,170.80807064801377,0.052260756696860595,14.93077724007599,43.10931132174536,76.10802765581599,206.07289808481818,170.95740509445653,136.08306163872857
US-Rws,2021,EVI,24,double_logistic,0.9097968758964584,0.004863659900262506,0.9544751625602326,0.09642414267391854,0.14131200135791472,77.20064369049776,0.0682938900014448,190.96567722935646,0.05261900475995519,45.31722863246112,75.68043523118875,102.80242344581784,234.06165882285194,193.40630598990933,158.71299224856838
US-Rws,2021,NIRv,24,double_logistic,0.9152702095884666,0.0017936338435137586,0.9573127751678292,0.030621340327100177,0.05118047563642974,90.4802789684912,0.04361805003984386,187.82309541954413,0.049229471709295876,41.4978386672161,83.46071540573247,117.08050002784925,236.57864785390197,194.73943277425593,163.4101153803763
US-Rws,2022,NDVI,34,double_logistic,0.8577601047798316,0.009985603103081792,0.9275640538106475,0.19825014233192353,0.4031184306792717,107.05153873349295,0.03467866130371217,158.7267552147575,0.05325621249124769,41.87551883168276,81.93997719587522,111.71088389994787,203.498874354012,169.75680457978405,145.58609264346632
US-Rws,2022,EVI,34,double_logistic,0.9175104011813119,0.0051439054100301295,0.9585545229846537,0.10306476508257352,0.22749580484235865,93.5108016635354,0.05975211673585129,152.72226136606542,0.024364676335669144,61.236206153406,88.58109230926115,111.51389638063317,259.8912344591948,191.9167713304595,150.39934699541314
US-Rws,2022,NIRv,34,double_logistic,0.885222652073104,0.0023697263489607214,0.9426140566945478,0.033618515179661926,0.07613321761334152,95.90508174981257,0.0596557778488232,166.08041465402306,0.023408766359348278,62.69526576993354,91.18309518290829,114.99638615271641,268.9874599719353,200.62556645264104,156.4036351909548
US-Rws,2023,NDVI,33,double_logistic,0.7563171682641063,0.019479907136981153,0.8793540603329079,0.22417527090880246,0.339960358701416,120.25025310299284,0.2529537813056417,180.0712282200413,0.1252222496450587,111.51653660457606,120.16018228251868,128.5293563120446,197.7293990761983,180.270779689241,163.47426496269242
US-Rws,2023,EVI,33,double_logistic,0.9509942533702086,0.0061704820071778865,0.9754322734834892,0.11592398718016206,0.20932288303972504,121.47120256274243,0.23622680848052446,184.7736593808903,0.050285760402641856,112.48880065870537,121.15730999501638,129.18526488519058,230.8480681996456,189.00872736124435,156.64994514959608
US-Rws,2023,NIRv,33,double_logistic,0.976578326544674,0.0017431946160893455,0.9883105621746566,0.03739157650112965,0.1146298680882016,119.79169253586329,0.12306754100116286,146.91880956464533,0.027895076006054075,30.0,119.0989116231233,131.2436663195324,251.32743600930138,188.40551480029026,155.84887328481818
US-SRG,2013,NDVI,21,double_logistic,0.899476009102612,0.01758479002706733,0.9485959984815879,0.21998128193591235,0.5901510106810501,226.34813526532906,0.0764461753218807,256.5186480221034,0.05907472226752719,192.33588586864204,216.60405750403422,232.88050635562985,306.2798870547171,274.107715019395,254.71093123480875
US-SRG,2013,EVI,21,double_logistic,0.8857374037343773,0.01174855411876067,0.9414522965993952,0.1421872505102554,0.38113160138582797,228.6102187323532,0.05234103688529769,259.9761275000375,0.0665698894822684,171.216310214145,207.4192295902756,229.08765819797543,299.3749379735465,271.8163955224176,253.459465880862
US-SRG,2013,NIRv,21,double_logistic,0.8414315685117975,0.006271317526286965,0.9183725467044876,0.05469948263207514,0.16629494018201726,229.009841200428,0.03316661227329623,266.6643587147675,0.05390344742361085,141.51822432062863,191.22836838885073,222.04875018018717,306.39075449462763,276.90259654238076,254.51137173347283
US-SRG,2014,NDVI,29,double_logistic,0.9358641638839513,0.016481316483555945,0.9674851288088756,0.2254054311557319,0.3890000191371724,194.11042593237732,0.29563390909086995,315.70176277063996,0.06709636752282815,186.67634123194006,194.10008150307382,201.49095338288313,344.3389583439642,314.83937943403845,282.75089641504314
US-SRG,2014,EVI,29,double_logistic,0.8063762319121853,0.01797187173097142,0.8986530219175097,0.12695050282513945,0.4313625261676602,245.60176661422685,0.020484945168815116,296.7673337906688,0.03599715919478338,94.90710011999772,178.06407887101122,226.8508986357438,345.11559313961203,308.1290768489073,276.0076073739479
US-SRG,2014,NIRv,29,double_logistic,0.7769312468398295,0.009044957078291086,0.8825066400082465,0.04668430488020916,0.20542450792428402,248.75640950589172,0.017334615117278313,298.357590068772,0.031771544594813586,74.31488870626482,163.17182914001887,217.8742388755266,347.0576113687756,308.50908811801776,273.02691643490033
US-SRG,2015,NDVI,27,double_logistic,0.8839273032929271,0.02834061764690297,0.940348945194129,0.19235096632758725,0.7842742655481578,243.6968272567714,0.018465110003337587,311.91267557004704,0.03620926351847849,96.31469873182947,181.1401182782445,234.4626136157575,354.27756965935686,319.89575570265845,287.2109858002915
US-SRG,2015,EVI,27,double_logistic,0.9207820094119374,0.015591296631560307,0.959632848349583,0.10181325180562244,0.5175432073153797,230.32500364840476,0.01762144834592246,304.0706779029315,0.03214221503381138,83.50030621258193,166.1848827161304,221.55924766435987,352.72170117453396,314.40634533443455,278.2896162536815
US-SRG,2015,NIRv,27,double_logistic,0.9334509756547886,0.006991744381183483,0.9661768019417599,0.036883145971765306,0.2367098565175792,228.4066408844591,0.0199576205425397,297.1510336673434,0.032795624472499924,91.34776625851858,170.66981643642904,221.84330211407013,350.26527207510424,310.5604759485849,275.2634418103676
US-SRG,2016,NDVI,27,double_logistic,0.9118159951000766,0.02955897453468197,0.954975660007541,0.20616440658645888,0.9203732631311158,219.77074260608907,0.03471592661266661,270.34308006305577,0.042801975522538734,134.25883402071545,189.32004793000195,222.48439697521934,324.2587891750364,287.39167605856386,259.81659541005615
