site_id,lat,lon,sensor,date,NDVI,EVI,NIRv,valid_pixel_frac
IT-Ren,46.58686,11.43369,L30,2016-01-23,1.071263111850965,0.25599130917240903,0.12967590100629908,0.2896888630969085
IT-Ren,46.58686,11.43369,L30,2016-02-24,0.9361400402573653,0.2370095173745107,0.11228997636198927,0.0707432607808965
IT-Ren,46.58686,11.43369,L30,2016-03-20,0.763032353857954,0.2524244886910577,0.11103878058645714,0.098707520335346
IT-Ren,46.58686,11.43369,L30,2016-05-07,0.5941604750880183,0.3031290975254345,0.1265914846156677,1.0
IT-Ren,46.58686,11.43369,L30,2016-06-24,0.7061776672286361,0.3946118172712544,0.17769119387517507,0.7171651642932645
IT-Ren,46.58686,11.43369,L30,2016-07-10,0.7653490359144844,0.430998497735903,0.1997443901434384,1.0
IT-Ren,46.58686,11.43369,L30,2016-07-17,0.7424337691126681,0.45833905050767926,0.2176085747579785,0.1565583475858438
IT-Ren,46.58686,11.43369,L30,2016-08-11,0.8066572973575729,0.5648554890497446,0.2769208092492663,0.2774816380784741
IT-Ren,46.58686,11.43369,L30,2016-08-27,0.804344161732966,0.4187401255109671,0.1965287782621107,1.0
IT-Ren,46.58686,11.43369,L30,2016-09-12,0.7297078933358788,0.3671976012306941,0.15902269176144282,0.1879426028335653
IT-Ren,46.58686,11.43369,L30,2016-09-28,0.6971663551212132,0.32676530805060927,0.13692714348617455,0.0895934745428232
IT-Ren,46.58686,11.43369,L30,2016-10-05,0.7682599181810247,0.3362390145882236,0.14959086235690316,1.0
IT-Ren,46.58686,11.43369,L30,2016-10-30,0.6882955132087526,0.2849131416486475,0.1250020423228283,1.0
IT-Ren,46.58686,11.43369,L30,2016-11-15,0.6418662808948224,0.30068890783363167,0.12626416295632503,0.4035312957913883
IT-Ren,46.58686,11.43369,L30,2016-12-01,0.6029432076897395,0.2553644388460368,0.10275337800160125,1.0
IT-Ren,46.58686,11.43369,L30,2016-12-17,0.7489685108005195,0.278869072908074,0.11746614990584298,0.0377944825771563
IT-Ren,46.58686,11.43369,L30,2017-01-02,0.6033913374889744,0.2477456874370838,0.10358803310210332,0.9821756665411536
IT-Ren,46.58686,11.43369,L30,2017-01-09,0.5525032263275033,0.25189740783458026,0.0993400626704616,0.9782424272668296
IT-Ren,46.58686,11.43369,L30,2017-01-18,0.7824875295660523,0.31158844549883236,0.13535967233043295,0.0254503717750386
IT-Ren,46.58686,11.43369,L30,2017-01-25,0.5433107559506316,0.24100382564396064,0.09521997281214954,0.9556501186323032
IT-Ren,46.58686,11.43369,L30,2017-02-19,0.8438077085712841,0.26189234356759017,0.11825968024407946,0.1083552416956112
IT-Ren,46.58686,11.43369,L30,2017-03-14,0.7692744438598333,0.2502152366853547,0.11168900058541682,0.1999101751584409
IT-Ren,46.58686,11.43369,L30,2017-04-08,0.5461491383775782,0.24607376635868614,0.09939410361484635,1.0
IT-Ren,46.58686,11.43369,L30,2017-05-17,0.6251560336780909,0.3099856834905096,0.1303085325697933,1.0
IT-Ren,46.58686,11.43369,L30,2017-05-26,0.6630651181795876,0.35276257568284963,0.15765866373952214,1.0
IT-Ren,46.58686,11.43369,L30,2017-06-11,0.7360191690640827,0.4129178036217637,0.1930923653081883,1.0
IT-Ren,46.58686,11.43369,L30,2017-06-18,0.7534965983451919,0.40076247236491225,0.18410109177233988,1.0
IT-Ren,46.58686,11.43369,L30,2017-08-21,0.6221757597622416,0.4047940955876399,0.17441603186176127,0.7141936859487633
IT-Ren,46.58686,11.43369,L30,2017-08-30,0.7666334750811705,0.3856956376712324,0.17367479368149527,1.0
IT-Ren,46.58686,11.43369,L30,2017-09-22,0.7502520168084653,0.3567594722344988,0.15544807876545802,1.0
IT-Ren,46.58686,11.43369,L30,2017-10-24,0.6947665006015802,0.3009747946683937,0.12761309889430225,1.0
IT-Ren,46.58686,11.43369,L30,2017-11-18,0.8219275796439992,0.34225757366156034,0.1666987504903625,0.0740762088407285
IT-Ren,46.58686,11.43369,L30,2017-12-04,1.0404802315558572,0.31054398346994333,0.15361329298038,0.2894617775015536
IT-Ren,46.58686,11.43369,L30,2017-12-20,1.2668101794945708,0.2942189786307223,0.1630796206660654,0.1609391247053009
IT-Ren,46.58686,11.43369,L30,2018-01-05,,,,0.0006876523775154
IT-Ren,46.58686,11.43369,L30,2018-01-12,,,,0.0247320382042676
IT-Ren,46.58686,11.43369,L30,2018-03-26,0.8521903132352088,0.2965337973700379,0.13996491248066548,0.0341654076979583
IT-Ren,46.58686,11.43369,L30,2018-04-02,0.8237044065886704,0.2680883717658109,0.1288769576469999,0.0638572964537333
IT-Ren,46.58686,11.43369,L30,2018-04-18,0.5954287165315711,0.25776822650821146,0.10566817738573481,0.1619296916467433
IT-Ren,46.58686,11.43369,L30,2018-06-21,0.8229386812281396,0.6463948577882701,0.33362990009260024,0.1279958626133584
IT-Ren,46.58686,11.43369,L30,2018-06-30,0.8076713735558408,0.5059995238983716,0.24283342168889882,0.0014607878273729
IT-Ren,46.58686,11.43369,L30,2018-08-01,0.7697704679169772,0.4379046801674939,0.2022838410491844,0.3712533287362368
IT-Ren,46.58686,11.43369,L30,2018-08-08,0.787035184886393,0.4163905729625037,0.18643564262448142,0.4198766949902234
IT-Ren,46.58686,11.43369,L30,2018-09-09,0.7662316090481499,0.38277135882051677,0.17075461809987066,0.6356287058417901
IT-Ren,46.58686,11.43369,L30,2018-09-25,0.7865097574338783,0.3500912161106925,0.1579242514770977,1.0
IT-Ren,46.58686,11.43369,L30,2018-10-04,0.765721236344646,0.3515542028889437,0.1598387502170993,1.0
IT-Ren,46.58686,11.43369,L30,2018-10-20,0.7241485517090605,0.31643986793253326,0.13986755999534828,1.0
IT-Ren,46.58686,11.43369,L30,2018-11-21,0.8249415194506553,0.2857679500949482,0.14010187979639152,0.1896892446025393
IT-Ren,46.58686,11.43369,L30,2018-11-28,0.55355348239968,0.3056626331298899,0.1343245868163641,0.0304406407505364
IT-Ren,46.58686,11.43369,L30,2018-12-14,1.049496067324968,0.28597917737232925,0.14335304223392759,0.3214141514954927
IT-Ren,46.58686,11.43369,L30,2018-12-23,0.8682008257653222,0.2995332768411665,0.14318182174259658,0.3565325643482022
IT-Ren,46.58686,11.43369,L30,2019-01-15,,,,0.0150643187569664
IT-Ren,46.58686,11.43369,L30,2019-01-24,0.9851636541248078,0.2931767833594347,0.14430272674143763,0.0946314969708615
IT-Ren,46.58686,11.43369,L30,2019-02-09,1.0657288695249616,0.2977064247112682,0.14932610729117615,0.1519989468475788
IT-Ren,46.58686,11.43369,L30,2019-02-16,0.9904286433404795,0.27519767701060205,0.1353772134492498,0.153645845147417
IT-Ren,46.58686,11.43369,L30,2019-02-25,0.8939111302964876,0.2776398996491193,0.12959755409385934,0.2233012401259075
IT-Ren,46.58686,11.43369,L30,2019-03-20,0.8201788922624617,0.27558597727440753,0.12810758010769865,0.1884779225963915
IT-Ren,46.58686,11.43369,L30,2019-03-29,0.5286454076891809,0.25310312855789596,0.1012767501137754,0.4370931229556907
IT-Ren,46.58686,11.43369,L30,2019-05-16,0.6142107578867297,0.32694955065128195,0.13775695876772018,0.8535356055691401
IT-Ren,46.58686,11.43369,L30,2019-05-23,0.7448736668542189,0.33466739221713726,0.13910919354627432,0.0018418629127746
IT-Ren,46.58686,11.43369,L30,2019-06-01,0.7145215443574866,0.5299386271585276,0.2631953315378622,0.0525248492711938
IT-Ren,46.58686,11.43369,L30,2019-06-08,0.7221846957832865,0.38981483090845165,0.17205157675645483,1.0
IT-Ren,46.58686,11.43369,L30,2019-06-24,0.7702827969762639,0.38901530646579585,0.1748115584547592,0.7153278379886492
IT-Ren,46.58686,11.43369,L30,2019-07-10,0.7821287572595762,0.41957960246841886,0.1944243386264236,1.0
IT-Ren,46.58686,11.43369,L30,2019-07-26,0.7912889994060216,0.44025144015057627,0.19954836257518466,1.0
IT-Ren,46.58686,11.43369,L30,2019-08-04,0.7476789042060632,0.4778176281426109,0.22406173120285142,0.4386174232972973
IT-Ren,46.58686,11.43369,L30,2019-08-27,0.7906428333070836,0.4164985970246522,0.1883991100319466,0.2091090062902227
IT-Ren,46.58686,11.43369,L30,2019-09-05,0.7903020282754621,0.41770187850777585,0.1906720586431675,1.0
IT-Ren,46.58686,11.43369,L30,2019-09-21,0.7472578689894028,0.37135643121464906,0.16631871323220365,0.7602720150252463
IT-Ren,46.58686,11.43369,L30,2019-10-23,0.7365108163667108,0.31878290981825635,0.14186124687829338,1.0
IT-Ren,46.58686,11.43369,L30,2019-12-26,1.0050908259623323,0.28378284194069225,0.13878773695926847,0.0488383096592309
IT-Ren,46.58686,11.43369,L30,2020-01-02,1.4275596428423547,0.2619204765410612,0.1528939059535937,0.1516134446919416
IT-Ren,46.58686,11.43369,L30,2020-01-11,0.9795474962465814,0.3196852207328974,0.15550446231768025,0.2097765016740911
IT-Ren,46.58686,11.43369,L30,2020-01-27,0.9419093157813831,0.292529403233387,0.14294716370131025,0.1907449543453207
IT-Ren,46.58686,11.43369,L30,2020-02-03,1.6424411904798475,0.23206258111560474,0.15209586595341548,0.003188384470115
IT-Ren,46.58686,11.43369,L30,2020-02-19,0.9014959387393777,0.2708782558804518,0.12484901190265847,0.2390848162699329
IT-Ren,46.58686,11.43369,L30,2020-04-07,0.43566411602261423,0.23376433372322697,0.08766419557051025,0.4874585467429419
IT-Ren,46.58686,11.43369,L30,2020-04-23,0.573718405066607,0.28269607454834783,0.1135304366363355,1.0
IT-Ren,46.58686,11.43369,L30,2020-05-09,0.6168572820264995,0.34229976034805143,0.1437208043427707,1.0
IT-Ren,46.58686,11.43369,L30,2020-05-18,0.658944449313841,0.34553193605788446,0.14727562109007522,0.2672924161521396
IT-Ren,46.58686,11.43369,L30,2020-06-03,0.6424943984592636,0.38970761779698354,0.17177935405209213,0.1989211945796605
IT-Ren,46.58686,11.43369,L30,2020-07-05,0.7889737633528426,0.4412245846191481,0.2114446410758314,1.0
IT-Ren,46.58686,11.43369,L30,2020-07-28,0.7909836209455398,0.42134188441454756,0.19541734661537263,1.0
IT-Ren,46.58686,11.43369,L30,2020-08-06,0.8004890546296992,0.4382236626026049,0.2089756601092512,1.0
IT-Ren,46.58686,11.43369,L30,2020-09-14,0.73826407157934,0.36716179666478244,0.15809325901595803,1.0
IT-Ren,46.58686,11.43369,L30,2020-09-30,0.751426966704513,0.3751823578716548,0.16404004067590638,0.5095291454391206
IT-Ren,46.58686,11.43369,L30,2020-11-10,0.6293283622525957,0.29860004263112333,0.12385137174076032,1.0
IT-Ren,46.58686,11.43369,L30,2020-11-17,0.6877527008137914,0.2842999991086041,0.12266426245192151,1.0
IT-Ren,46.58686,11.43369,L30,2020-11-26,0.671200684177391,0.28002775952863224,0.12068250388539553,1.0
IT-Ren,46.58686,11.43369,L30,2021-01-04,-1.5747175962116338,0.08773978794342922,-0.008176423620714912,0.2679275412944756
IT-Ren,46.58686,11.43369,L30,2021-02-21,1.0622490619572373,0.2694672968552991,0.13666074217920804,0.159806559028077
IT-Ren,46.58686,11.43369,L30,2021-03-02,0.8121792107944912,0.26079366354191863,0.1165765978975125,0.1886829464118717
IT-Ren,46.58686,11.43369,L30,2021-03-25,0.7047990072853472,0.24860225851655493,0.10706518272860364,0.1581325506172055
IT-Ren,46.58686,11.43369,L30,2021-05-28,0.668716784999772,0.35791510944179444,0.15387182748681655,1.0
IT-Ren,46.58686,11.43369,L30,2021-06-13,0.7675411957772692,0.44206336472166763,0.20139397431255907,0.9349178193431896
IT-Ren,46.58686,11.43369,L30,2021-06-22,0.7635118054629576,0.4586071338108944,0.21629768024318652,0.6756461264171228
IT-Ren,46.58686,11.43369,L30,2021-06-29,0.7881654053117823,0.4571280666882863,0.2114882030577659,1.0
IT-Ren,46.58686,11.43369,L30,2021-08-09,0.7860252335152044,0.462948398425791,0.21451695358171105,1.0
IT-Ren,46.58686,11.43369,L30,2021-09-01,0.8037139038905732,0.40705034996799283,0.18763435071542528,1.0
IT-Ren,46.58686,11.43369,L30,2021-09-10,0.7782945755996006,0.3745347622523105,0.16636812670486595,0.6715132763837788
IT-Ren,46.58686,11.43369,L30,2021-09-17,0.7114902243335327,0.4178650336206113,0.18959839671221526,0.237995000657808
IT-Ren,46.58686,11.43369,L30,2021-10-28,0.707297384671479,0.3085287626250138,0.1388084117591774,1.0
IT-Ren,46.58686,11.43369,L30,2021-11-20,0.6552953282271327,0.2938521694157722,0.1240095864900443,0.8757513757264245
IT-Ren,46.58686,11.43369,L30,2021-12-06,2.595383586350221,0.21136038236301255,0.17544414198155703,0.0405437395294631
IT-Ren,46.58686,11.43369,L30,2021-12-07,1.1763926704462768,0.2903969981655837,0.1544140289684342,0.1851377444701473
IT-Ren,46.58686,11.43369,L30,2021-12-15,1.1920165554403057,0.2980085721588339,0.16063303650428143,0.2757483710900363
IT-Ren,46.58686,11.43369,L30,2021-12-22,1.110080105071088,0.2852715533538794,0.14346201613725645,0.2048503514473584
IT-Ren,46.58686,11.43369,L30,2021-12-30,1.517722087842969,0.2263770526298027,0.13310420959524188,0.3539280221749404
IT-Ren,46.58686,11.43369,L30,2022-01-07,1.6513245375950603,0.24366404631231647,0.1556690495200947,0.1150733305908508
IT-Ren,46.58686,11.43369,L30,2022-01-08,0.9362871880745783,0.2991112663921694,0.14649369935490764,0.0718543718899156
IT-Ren,46.58686,11.43369,L30,2022-01-15,1.0303439566017223,0.2878278645166506,0.1410584766634592,0.3521564480068277
IT-Ren,46.58686,11.43369,L30,2022-01-16,0.8879390640235612,0.3278814440499753,0.15844566452865608,0.1933404216695624
IT-Ren,46.58686,11.43369,L30,2022-01-23,0.944852492786905,0.2844496643895575,0.1376990206376611,0.3663119974746066
IT-Ren,46.58686,11.43369,L30,2022-01-24,0.8267122089001023,0.2937755003477684,0.12968794688631666,0.416665153935521
IT-Ren,46.58686,11.43369,L30,2022-02-09,0.8631476761247661,0.2986307748544996,0.14004145663401685,0.3336359551386098
IT-Ren,46.58686,11.43369,L30,2022-02-17,0.9326178639170063,0.29142977756278365,0.13798753094649335,0.185860937765125
IT-Ren,46.58686,11.43369,L30,2022-03-04,0.7741640963692432,0.28854777353868416,0.1289213120792367,0.2027500918663151
IT-Ren,46.58686,11.43369,L30,2022-03-28,0.5005812725788658,0.2486321483126804,0.09701582204282352,0.6840569979449164
IT-Ren,46.58686,11.43369,L30,2022-04-06,0.7606385827977569,0.2831616860966788,0.13184895162451526,0.0546360628811668
IT-Ren,46.58686,11.43369,L30,2022-04-14,0.49349441132734934,0.26490485038926437,0.10688660604774398,0.5097514392389383
IT-Ren,46.58686,11.43369,L30,2022-05-15,0.6751368673204997,0.35581752598356353,0.1532881768498237,1.0
IT-Ren,46.58686,11.43369,L30,2022-06-01,0.7226463170010434,0.41967410271503536,0.18693490418116782,0.7413997250815456
IT-Ren,46.58686,11.43369,L30,2022-06-08,0.7863456478103349,0.4286045285644203,0.2014239693249402,1.0
IT-Ren,46.58686,11.43369,L30,2022-07-02,0.7996635707824298,0.4549055025172325,0.21053616672001998,1.0
IT-Ren,46.58686,11.43369,L30,2022-07-11,0.7869543004518329,0.4624630043066821,0.22126855817928381,0.9358841168811726
IT-Ren,46.58686,11.43369,L30,2022-07-18,0.770263203765034,0.4261618431330949,0.19556982743594215,0.000635125142336
IT-Ren,46.58686,11.43369,L30,2022-07-19,0.7632372639267396,0.44876121518351003,0.20888489026110235,1.0
IT-Ren,46.58686,11.43369,L30,2022-07-26,0.7870827014449157,0.46647151341317056,0.2156984255543296,1.0
IT-Ren,46.58686,11.43369,L30,2022-08-03,0.8003118698151348,0.43712210737992224,0.2008124931933986,1.0
IT-Ren,46.58686,11.43369,L30,2022-08-04,0.7696229979544621,0.38859388589667593,0.17143849557103896,0.0223889954441807
IT-Ren,46.58686,11.43369,L30,2022-09-04,0.8078201029312658,0.37875297574023115,0.16820725297495703,0.6856538840170758
IT-Ren,46.58686,11.43369,L30,2022-09-05,0.7595071025281068,0.3831363933001673,0.16919566935606975,0.1115285105285933
IT-Ren,46.58686,11.43369,L30,2022-09-12,0.768857371663068,0.3613453655682706,0.16089133133660877,1.0
IT-Ren,46.58686,11.43369,L30,2022-09-20,0.7605245164744617,0.3570591466056436,0.15709114759645698,1.0
IT-Ren,46.58686,11.43369,L30,2022-09-21,0.7578224105999164,0.363451933501111,0.16597825847857767,0.968760916213384
IT-Ren,46.58686,11.43369,L30,2022-10-06,0.7349591384059636,0.3352330576221973,0.14624153212358162,1.0
IT-Ren,46.58686,11.43369,L30,2022-10-07,0.7351546901489119,0.3356408247484817,0.15188213121076943,1.0
IT-Ren,46.58686,11.43369,L30,2022-10-30,0.6661897753983668,0.3041455263811547,0.12674568367854708,1.0
IT-Ren,46.58686,11.43369,L30,2022-11-07,0.6392909117219302,0.3165889454959644,0.13455148045003937,0.867376797063907
IT-Ren,46.58686,11.43369,L30,2022-11-23,1.0154360166869598,0.29099473352433686,0.14539328183810074,0.2568534219281504
IT-Ren,46.58686,11.43369,L30,2022-11-24,0.7904559776564418,0.34997616643324747,0.157477596720037,0.1532405244935401
IT-Ren,46.58686,11.43369,L30,2022-12-01,1.0016595881598864,0.31842629273613193,0.15467268857648106,0.2861403517117047
IT-Ren,46.58686,11.43369,L30,2022-12-17,,,,0.0088658946892321
IT-Ren,46.58686,11.43369,L30,2022-12-18,1.716840026222318,0.2578327942262143,0.15751490330027065,0.0711558737296172
IT-Ren,46.58686,11.43369,L30,2022-12-25,1.2897079352064384,0.2208332020235576,0.11605715564420473,0.35570514688669
IT-Ren,46.58686,11.43369,L30,2023-01-10,,,,0.0023793639167129
IT-Ren,46.58686,11.43369,L30,2023-02-03,0.9125696281544995,0.27155399172576766,0.12467337648229564,0.2580645161290322
IT-Ren,46.58686,11.43369,L30,2023-02-04,0.868271400528699,0.32382496422746143,0.15413760902879653,0.0561407283877561
IT-Ren,46.58686,11.43369,L30,2023-02-12,0.8517045010460967,0.2847304531697195,0.13022049504414354,0.3099812632982945
IT-Ren,46.58686,11.43369,L30,2023-02-19,0.8541933695346586,0.28384624411936005,0.12858389048107832,0.352004500315294
IT-Ren,46.58686,11.43369,L30,2023-02-20,0.6902678251642032,0.2808205963465814,0.12072126172274819,0.3562277596244301
IT-Ren,46.58686,11.43369,L30,2023-03-15,0.7185957897841877,0.27712592654972834,0.11517844147509718,0.2242354681099128
IT-Ren,46.58686,11.43369,L30,2023-03-16,0.6411438030514398,0.2854938857449783,0.117156039880903,0.2398187171379445
IT-Ren,46.58686,11.43369,L30,2023-04-01,0.7662234562873517,0.325948525935426,0.14915865185082813,0.0207549823299112
IT-Ren,46.58686,11.43369,L30,2023-05-18,0.6723535378477592,0.3315708018380521,0.13896369961323063,0.3765556723270089
IT-Ren,46.58686,11.43369,L30,2023-06-12,0.7973843128961801,0.5717036839737065,0.2846593693244374,0.3212599068180683
IT-Ren,46.58686,11.43369,L30,2023-06-19,0.7506341220713653,0.4078267332935291,0.1808117070967349,0.7083505346392714
IT-Ren,46.58686,11.43369,L30,2023-07-14,0.7353211777677474,0.4351956498971307,0.1981702299646232,1.0
IT-Ren,46.58686,11.43369,L30,2023-07-29,0.7830278374951645,0.4381510321042798,0.20099733345273896,1.0
IT-Ren,46.58686,11.43369,L30,2023-08-14,0.7894481493979395,0.40898275096240305,0.1889704082709898,1.0
IT-Ren,46.58686,11.43369,L30,2023-08-15,0.7637284283828037,0.4272500139749993,0.19457439275776853,1.0
IT-Ren,46.58686,11.43369,L30,2023-08-22,0.7966769495488415,0.42731880603568023,0.19504771676647692,1.0
IT-Ren,46.58686,11.43369,L30,2023-08-31,0.766801708903006,0.43160407565335845,0.19570033083568888,1.0
IT-Ren,46.58686,11.43369,L30,2023-09-07,0.7899372767554278,0.3952767267642373,0.18047844812097383,1.0
IT-Ren,46.58686,11.43369,L30,2023-09-08,0.7788057368812445,0.4027474989482993,0.18659554119520444,1.0
IT-Ren,46.58686,11.43369,L30,2023-10-01,0.7203549399085009,0.365028864198675,0.1580573656257421,1.0
IT-Ren,46.58686,11.43369,L30,2023-10-09,0.7191399938491704,0.3735715169528991,0.16363287780285185,1.0
IT-Ren,46.58686,11.43369,L30,2023-10-17,0.7469762507896418,0.3316059093130264,0.14245581913405325,1.0
IT-Ren,46.58686,11.43369,L30,2023-11-11,0.7210014979289413,0.2568878449235688,0.11335814840057103,0.0361816291297182
IT-Ren,46.58686,11.43369,L30,2023-11-19,0.8541966390229098,0.3101218712889276,0.14689265140543842,0.4080182336182333
IT-Ren,46.58686,11.43369,L30,2023-11-26,1.0417339852389313,0.2671250289042528,0.13762516632175484,0.1149707612959465
IT-Ren,46.58686,11.43369,L30,2023-11-27,0.6942697950212136,0.34022023386070543,0.15341048237318744,0.0347665641090897
IT-Ren,46.58686,11.43369,L30,2024-01-13,1.191931814609732,0.2919087074986826,0.15542004536797296,0.2476988055110715
IT-Ren,46.58686,11.43369,L30,2024-01-29,1.0322347377850614,0.28291554785431655,0.13823216631163207,0.3191303126755288
IT-Ren,46.58686,11.43369,L30,2024-01-30,0.8820591287030136,0.2999380177857043,0.1394571253380368,0.2898673548092212
IT-Ren,46.58686,11.43369,L30,2024-02-14,0.9837797322850481,0.3189362188575216,0.1576796090510865,0.225950640436243
IT-Ren,46.58686,11.43369,L30,2024-02-15,0.8852265660742458,0.2842813313856758,0.13309711019028495,0.2888758441222283
IT-Ren,46.58686,11.43369,L30,2024-03-25,0.7392965514335205,0.2750449659345195,0.1199243194546079,0.2352503527212843
IT-Ren,46.58686,11.43369,L30,2024-04-11,0.458230067805328,0.25285951785338023,0.09950870517096627,0.6514478584941182
IT-Ren,46.58686,11.43369,L30,2024-06-06,0.7203684132644906,0.42094065912835693,0.18792170290739216,0.6947588565932793
IT-Ren,46.58686,11.43369,L30,2024-06-22,0.7705278112761599,0.44254641772218356,0.21105151388941779,0.8867435772969979
IT-Ren,46.58686,11.43369,L30,2024-07-15,0.8083317078976958,0.46374917335647114,0.21326679676657734,1.0
IT-Ren,46.58686,11.43369,L30,2024-07-16,0.7818089536696846,0.47829832394731187,0.22106093265766769,1.0
IT-Ren,46.58686,11.43369,L30,2024-07-31,0.7741365228622137,0.4404708298193199,0.2011695350220665,1.0
IT-Ren,46.58686,11.43369,L30,2024-08-01,0.7666223230866992,0.4998443804799034,0.23719496562022183,0.422403585735089
IT-Ren,46.58686,11.43369,L30,2024-08-09,0.805602595242796,0.44076420998810467,0.2032073812090095,0.0154850233580653
IT-Ren,46.58686,11.43369,L30,2024-08-16,0.7728727829967653,0.42550613936924486,0.19229440644993712,1.0
IT-Ren,46.58686,11.43369,L30,2024-08-17,0.7798665292521446,0.43917962389376897,0.20426645744412117,1.0
IT-Ren,46.58686,11.43369,L30,2024-08-24,0.7853117816049004,0.5068150360402858,0.23487083539596612,0.0285352653235281
IT-Ren,46.58686,11.43369,L30,2024-08-25,0.7944942690147189,0.43454015679875346,0.19945653128875332,0.1796261558909196
IT-Ren,46.58686,11.43369,L30,2024-09-02,0.77669943917556,0.4206509979145579,0.19263472649333763,1.0
IT-Ren,46.58686,11.43369,L30,2024-09-17,0.7860825426285991,0.4160402971799365,0.1865239133869759,1.0
IT-Ren,46.58686,11.43369,L30,2024-09-18,0.7760353432817226,0.39849863177601225,0.18286807850173797,1.0
IT-Ren,46.58686,11.43369,L30,2024-10-11,0.714632551353533,0.40099884790031504,0.1824813645559834,0.0733841735887745
IT-Ren,46.58686,11.43369,L30,2024-10-27,0.7503799383195613,0.3189417169614324,0.1363467126184512,0.2023826266053921
IT-Ren,46.58686,11.43369,L30,2024-11-04,0.7006579879313141,0.2945650145477746,0.1255403944313364,1.0
IT-Ren,46.58686,11.43369,L30,2024-11-29,0.7500594407171279,0.3154674068859458,0.13799170778560962,0.3446733415294717
IT-Ren,46.58686,11.43369,L30,2024-12-15,0.8003637951385127,0.36110027205402434,0.1739057189768417,0.0808598908137724
IT-Ren,46.58686,11.43369,L30,2024-12-23,0.9390444690426123,0.331458890526737,0.1582856609555756,0.0289034641841647
IT-Ren,46.58686,11.43369,L30,2024-12-30,0.8899666916931623,0.3140143227154945,0.14716031109193886,0.4795512387208576
IT-Ren,46.58686,11.43369,L30,2024-12-31,0.8122313293066011,0.3422756743934433,0.1546394928882322,0.136048342096548
IT-Ren,46.58686,11.43369,L30,2025-01-15,1.0322802120324466,0.3029230583570177,0.14955196040447352,0.3189402422648557
IT-Ren,46.58686,11.43369,L30,2025-01-16,0.9613153570842903,0.3104125819564535,0.15053508448734906,0.3335537847500033
IT-Ren,46.58686,11.43369,L30,2025-01-24,0.9520238495618851,0.2825907151468413,0.1353126491328067,0.4039121849679494
IT-Ren,46.58686,11.43369,L30,2025-02-16,0.9690720939379002,0.2926543298537176,0.14676849379464812,0.2354378008889982
IT-Ren,46.58686,11.43369,L30,2025-02-17,0.9053479958111429,0.29285864662596495,0.13999200781219706,0.1640755073062073
IT-Ren,46.58686,11.43369,L30,2025-03-04,0.8882270131991006,0.2821355547776836,0.1332632284978194,0.2121364115568063
IT-Ren,46.58686,11.43369,L30,2025-03-05,0.8016697773778647,0.2850700317902387,0.13137911835517313,0.1691674243530613
IT-Ren,46.58686,11.43369,L30,2025-03-20,0.8581523519201961,0.2740594477570377,0.1320038827104404,0.1253691664889828
IT-Ren,46.58686,11.43369,L30,2025-04-05,0.5130251683714803,0.2527811239276979,0.09657176271217559,0.2862009989611166
IT-Ren,46.58686,11.43369,L30,2025-04-06,0.6862555290653188,0.28151843514160924,0.1181532498420141,0.0608540618521156
IT-Ren,46.58686,11.43369,L30,2025-05-31,0.7402663000288279,0.4067273791271141,0.1835859980776137,1.0
IT-Ren,46.58686,11.43369,L30,2025-06-01,0.7190267897968656,0.4498448640789619,0.2052433482479491,0.8260482967304663
IT-Ren,46.58686,11.43369,L30,2025-06-08,0.7328919360692807,0.44463529714437616,0.2053862512697873,0.0254050056934432
IT-Ren,46.58686,11.43369,L30,2025-06-09,0.7371435292036952,0.4426467739821368,0.19798020785750056,1.0
IT-Ren,46.58686,11.43369,L30,2025-06-24,0.795407971800139,0.4495622458078195,0.20825250641669266,1.0
IT-Ren,46.58686,11.43369,L30,2025-06-25,0.7816052418506838,0.46081990516933563,0.22097968408683194,1.0
IT-Ren,46.58686,11.43369,L30,2025-07-02,0.8306335223082986,0.46263821883094297,0.2138040156204857,0.0150297828325673
IT-Ren,46.58686,11.43369,L30,2025-07-10,0.7483605021547695,0.20367845665377776,0.07920960302478622,0.001519763733447
IT-Ren,46.58686,11.43369,L30,2025-08-11,0.8033415411678679,0.43927071194024214,0.201742036666849,1.0
IT-Ren,46.58686,11.43369,L30,2025-08-12,0.785671468315863,0.4504519298223836,0.20956127938347974,1.0
IT-Ren,46.58686,11.43369,L30,2025-08-19,0.7795409432433277,0.4157318256370752,0.1867703552304988,0.035204079318057
IT-Ren,46.58686,11.43369,L30,2025-09-04,0.7688934733915882,0.40573101772693676,0.1821994840306,1.0
IT-Ren,46.58686,11.43369,L30,2025-09-20,0.7831653190369391,0.3717712691426381,0.1667140232621275,1.0
IT-Ren,46.58686,11.43369,L30,2025-09-21,0.7803321101555718,0.37621966002385254,0.1721362111252341,1.0
IT-Ren,46.58686,11.43369,L30,2025-09-28,0.7776670594289138,0.3716216365726457,0.16394751803359758,0.5444156621860097
IT-Ren,46.58686,11.43369,L30,2025-10-06,0.766981300600338,0.3502586732193916,0.15320736502212146,1.0
IT-Ren,46.58686,11.43369,L30,2025-10-07,0.7703935059849882,0.3532182105536848,0.16069147059124259,1.0
IT-Ren,46.58686,11.43369,L30,2025-10-14,0.7377442913575342,0.3373827166139452,0.14654632205167545,1.0
IT-Ren,46.58686,11.43369,L30,2025-10-15,0.7393332001143772,0.3370956672014194,0.15260698138231543,1.0
