site_id,year,vi_index,n_obs,method,r2,rmse,corr,vmin,vmax,S,greenup_kinetic_i,A,senescence_kinetic_i,leaf_out_10,leaf_out_50,leaf_out_90,EOS10,EOS50,EOS90,solstice_doy,growing_season_length,total_gpp_growing_season,total_reco_growing_season,mean_radiation_growing_season,mean_temperature_growing_season,gpp_sos10_to_solstice,gpp_solstice_to_eos10,gpp_solstice_to_eos90,photoperiod_at_EOS90
US-Rls,2017,NDVI,15,double_logistic,0.9950245516518476,0.0055555725830035,0.9975132973296544,0.2332346153354768,0.4473609760852756,126.76457950322396,2.113045673774593,183.94214868554587,0.068083212653225,125.7364844770726,126.76359261435556,127.78817765329076,216.6195415289745,184.69635610942467,155.11968774310722,172,57.93276349506911,362.68087099999997,262.39844,297.65546153846157,18.047604395604395,234.84107,133.470891,,15.029681274987297
US-Rls,2017,NIRv,15,double_logistic,0.992052195126262,0.0017962381832979,0.9960187447958814,0.0379763526788567,0.1492281474510216,120.0172787023726,0.0482848668302908,171.05628584958652,0.0384363337740674,119.76466730950116,127.4991386242988,138.90521183652308,244.39716681825263,195.8531576548139,165.59801363601676,172,68.35401903051512,429.20643800000005,322.84442,283.93674399999986,18.645352,261.27775,173.559778,,15.169965342045044
US-Rls,2018,NDVI,17,double_logistic,0.9903449870105,0.0072729489088649,0.9951717147404456,0.2371739076885802,0.6661309576478553,134.19975671469348,0.0368280403103494,173.62264542641745,0.0621878676787002,95.11988119590288,114.99119096668812,135.22773357296296,208.76067372066865,182.07939067167345,161.92610338684756,172,67.08819970498533,402.917366,302.26298,275.8986814159292,14.126955752212389,319.253174,89.57458200000002,,15.134141168469995
US-Rls,2018,NIRv,17,double_logistic,0.9558796929330352,0.0041236702245621,0.9783178791065256,0.0399816319970544,0.1512404059825743,127.73783729225262,0.0517824059355939,168.78211744928058,0.048031850297712,96.39227474422232,116.62518287787783,136.06960579294204,228.90701954686944,188.79743041272212,164.00823675535935,172,72.17224753484429,428.40669099999997,326.04182000000003,278.0437272727273,15.668325757575758,317.943054,116.374027,,15.156266860840656
US-Rls,2019,NDVI,16,double_logistic,0.9913229737924446,0.0058076331086144,0.9956520412279112,0.2375025084381159,0.5840611035205314,123.37317605574532,0.0432175215128733,178.389015969342,0.0417333358241608,103.2521387275772,118.87899983603891,137.73523090700235,244.7625960066333,198.60390820190716,169.23659854847438,172,79.72490836586825,605.7225999999999,427.67,279.616865248227,15.367212765957447,332.08903999999995,278.24269,,15.19075442139233
US-Rls,2019,NIRv,16,double_logistic,0.9889417592414224,0.0019499994682613,0.994458346977792,0.0327592553927995,0.1483894491720231,114.9148020914941,0.0689747269240297,169.63265989942803,0.0243586130574404,103.13677558778429,116.89013417585711,133.91981570936372,276.4563183124791,208.78052162573888,168.1438192404905,172,91.89038744988177,660.670392,477.64740000000006,261.5587976878613,14.831595375722543,332.08903999999995,333.190482,,15.186065450656066
US-Rls,2020,NDVI,18,double_logistic,0.987127169925048,0.0053815334213466,0.9935430067567592,0.230604720033702,0.4942339099246648,117.0608694677388,0.0689382470879464,178.2170443242585,0.0619025861749856,82.71218189992209,111.16455578856416,132.27398615529995,218.29249637345268,185.48330210213675,162.40691175004144,173,74.31874631357259,544.9124300000001,367.082871,264.8504852941176,12.431720588235294,364.40990000000005,186.62572,,15.13966864584975
US-Rls,2020,NIRv,18,double_logistic,0.9831616273712576,0.0016702394418968,0.9915924811191672,0.035291954170694,0.1277559554744509,118.01795731859671,0.0711910074183042,167.491255645609,0.0361961680193986,87.71568373298042,112.24933813903822,131.34649431667282,242.9648177823619,192.20552292339397,161.74469306112928,173,79.95618478435576,601.52992,408.895141,266.1284709677419,14.291870967741938,356.69115000000005,250.96196000000003,,15.131990778434007
US-Rls,2021,NDVI,22,double_logistic,0.7768291891233841,0.0186592007572438,0.8815546547775844,0.2215330526113372,0.4975167043504347,144.67983420019965,0.0552785559444503,168.92242741990992,0.0780512522409828,87.72272404827349,121.71386047179774,141.40291012063122,199.59824928925835,177.92029841750949,162.59960678458128,172,56.20643794571174,492.158102,341.84880999999996,291.4357678571428,14.105125000000001,404.486362,92.71328000000001,,15.141813678269216
US-Rls,2021,NIRv,22,double_logistic,0.9658115345209612,0.002091317403816,0.9829589067539783,0.0345984666545736,0.1103578993918867,127.45216321959076,0.0725467726569426,159.43652216477165,0.0441262645828511,97.12892003441978,119.89424472806678,136.9764310433575,228.70296001121687,186.3204088047802,162.05705162006487,172,66.4261640767134,527.034144,361.50597000000005,287.63003053435114,16.79364885496183,376.179402,155.89628199999999,,15.135671333219147
US-Rls,2022,NDVI,29,double_logistic,0.9501282016746356,0.0106456739747579,0.9748381065116274,0.250776795535777,0.3992556637463167,130.98514076428765,2.375013974330488,188.88743585602992,0.1225202320993821,130.0600819845269,130.9848794754195,131.91172010349914,206.8341217369176,188.91074244120728,171.06965338600733,172,57.925862965787786,398.88968,250.05401000000003,287.01742105263156,15.924473684210529,237.91889000000003,167.86858,,15.195605115368302
US-Rls,2022,NIRv,29,double_logistic,0.9460720426143694,0.0030178073440829,0.9726789046283169,0.0454645569805036,0.1263451856418828,152.5210006531199,0.1373966165566182,172.59056828990757,0.0562333988800684,139.40477202423472,150.5307316446627,160.09956564361647,226.48949427978556,193.83180341179468,176.21607034212246,172,43.30107176713199,398.78033,264.1228699999999,287.2014252873563,18.54952873563218,188.3306,217.34751999999997,34.64136,15.188974634569961
US-Rls,2023,NDVI,30,double_logistic,0.9714392384972764,0.0109474443159249,0.9860714346858432,0.2559940623839486,0.4509708863347037,125.08111446572588,0.1668132015624736,186.56669121717957,0.1107686549440621,115.32823052428064,125.61783688861097,137.18052728033243,206.73012853793853,187.14634803272912,169.26955213332994,172,61.528511144118156,528.33098,330.68999,284.3196813186813,15.90965934065934,358.33423,177.09527,,15.190874999430134
US-Rls,2023,NIRv,30,double_logistic,0.977570536961037,0.0029235736809538,0.9890552290771316,0.0380348102097978,0.1607891622827343,128.2619177385658,0.091362916694353,164.48521593929496,0.0361571693164914,114.760638506279,127.36253865066983,140.8658750072429,244.4978787300187,193.7556654740561,165.63643795286774,172,66.39312682338625,629.061983,418.70595,277.60513076923075,17.3175,361.78379000000007,274.376713,,15.17026190488834
US-Rms,2016,NDVI,13,double_logistic,0.9982372405849452,0.0063853373722675,0.9991289123987273,0.2637814095797641,1.0884242332689549,134.66055833053792,0.1307722597304681,153.6142985325369,0.0216108069283372,122.01675998357535,134.4227393481673,146.56389720545323,256.2401705916493,205.3697442253261,172.04787742242775,173,70.94700487715878,740.981666,459.89863999999994,295.8899776119403,13.14102985074627,278.74683000000005,472.4624360000001,,15.187223215286012
US-Rms,2016,NIRv,13,double_logistic,0.9979171117111302,0.0018864623927287,0.9989580319136016,0.0497731162492188,0.280531929506856,137.93579250072125,0.120148219403627,171.75287850167882,0.0258547118155339,123.74786661868308,137.20706276114137,149.90330217217323,255.5988474435126,207.50996210966747,175.5024503999501,173,70.3028993485261,737.194716,456.39558,296.0557651515152,13.236515151515153,276.5383,470.8840160000001,29.617739999999998,15.182271484547886
US-Rms,2017,NDVI,13,double_logistic,0.9964336707182562,0.0077484154198074,0.9982789067610264,0.3023641005674439,1.059912428696767,149.4835353990151,0.1262282142806476,164.49349170882462,0.0256105006789153,136.85849922624035,149.1666565410298,161.1623299199257,272.7366153668685,216.375906566787,185.21949083734367,172,67.2092500257572,715.574535,507.45581000000004,275.78495588235296,15.233110294117647,208.32776,517.093875,141.08113999999998,15.097327188351237
US-Rms,2017,NIRv,13,double_logistic,0.998083698330833,0.0018869266920146,0.9990502826420208,0.0544517514649957,0.3011244078047921,153.15090296709835,0.103077704095166,181.8434647098971,0.0328935905910357,136.72459007486285,151.52073872972448,164.93872396372905,266.79229503116915,217.1570445033076,189.1358655027007,172,65.6363057735831,705.9044749999999,496.44154000000003,277.9113692307692,15.585430769230767,208.32776,507.42381499999993,180.9106,15.034518800240964
US-Rms,2018,NDVI,15,double_logistic,0.9961510956211402,0.007637408200751,0.9980856977569316,0.2941732844843864,1.0028959921345313,136.76978483777793,0.1091616598546819,165.5061459220809,0.0308430878725512,121.40789404378764,135.5447261292197,148.58562525674355,259.6249574147725,203.2264183552491,173.1777227813155,172,67.68169222602941,805.49345,544.9301599999999,283.01405072463774,13.744913043478263,325.70671999999996,490.86922999999996,21.087699999999998,15.187079872777367
US-Rms,2018,NIRv,15,double_logistic,0.98937808014997,0.004330063039501,0.9946968470767836,0.0546518507635657,0.279383338116824,143.18806776372287,0.1035547899918799,178.35066326839816,0.0372714327297151,125.37285614320923,140.894531330283,154.3434826542965,254.366139755105,205.47474263776743,178.2860639805533,172,64.58021130748443,784.1159700000001,526.76649,286.5536124031008,14.053837209302323,316.72003,478.47844,70.54652,15.168552530131034
US-Rms,2019,NDVI,14,double_logistic,0.8653256312558016,0.031602226827683,0.936037675914761,0.3236200586809662,0.5223373529928536,161.14213634400468,0.2508804087251199,233.0527099532659,0.0680327572722307,152.38982178515442,160.97658410882414,169.13151675942697,265.7919747986489,234.05385625477217,205.28531406283585,172,73.07727214594803,686.50174,431.54224,283.58324778761056,14.1159203539823,111.37634,580.05182,275.73796,14.622462645592169
US-Rms,2019,NIRv,14,double_logistic,0.9978094648169228,0.0013697788913752,0.9989064690934648,0.0534347866637679,0.1417221442630691,159.4611204716263,0.1662784539720808,231.165575324886,0.0487730686131491,146.43230171306465,158.8364214032058,169.9976953463666,277.4410905361155,235.2952355325236,202.0006997565237,172,76.4588141293178,733.154608,469.383425,269.8723435114504,12.849442748091603,130.74999,607.331038,252.31189000000003,14.724339219175333
US-Rms,2020,NDVI,13,double_logistic,0.9927231366406404,0.0071373195335262,0.9963552295766192,0.3123527809505838,0.8383805393966053,151.20599476195642,4.958626971643227,184.56635847615857,0.0314727211755651,,,,265.5407426974717,212.13848254263735,182.1620135682857,173,,,,,,,596.5758500000001,93.83081,15.13516357131902
US-Rms,2020,NIRv,13,double_logistic,0.9951621080265818,0.002178775447837,0.9975819378063682,0.0511522933474266,0.2532480005077711,159.47150530603787,4.567545042021453,183.4597860799249,0.0294317364226734,,,,268.7750007665558,213.64107975181096,182.39496709576463,173,,,,,,,605.7197000000001,93.83081,15.132633927723617
US-Rms,2021,NDVI,13,double_logistic,0.9690664909566524,0.0094567690632816,0.9847591312551246,0.3421876019124205,0.5312953574559811,164.94842998191808,0.2239146950995729,215.71011774461985,0.0509932381632815,155.79935181881714,164.49699011919995,172.4443328632139,256.7873350225254,221.33254304831812,194.2267263204784,172,56.835552929118165,646.0592300000001,431.50027000000006,292.18640594059406,17.573277227722773,109.06513000000001,544.9425,198.29141000000004,14.92992640364025
US-Rms,2021,NIRv,13,double_logistic,0.9826254644675172,0.0025577918983161,0.99145314157361,0.0594038379890506,0.1360542807451072,161.04519877412537,0.1731995890805201,222.02268020330675,0.0420333851726558,150.95963379271134,160.82216064555942,170.70913215687412,264.478228934206,227.4241768800007,196.4710927100704,172,66.60201623444127,696.4646200000001,477.2467700000001,290.05048245614034,17.096728070175438,135.53656999999998,568.87645,216.83175,14.876019339999253
US-Rms,2022,NDVI,24,double_logistic,0.9885204901546631,0.0102255291164696,0.9942437757369088,0.2371037301637751,0.8846072806203501,164.2595011178147,0.2757350893498123,194.51442601589275,0.0181040246947495,163.78474147769444,167.00865201755877,172.39653124846188,284.3720360362063,231.89519879817564,192.27195946999043,172,64.88654678061687,823.80375,545.2087100000001,276.3553719008264,16.365933884297522,77.02727,755.44884,227.806,14.973055822472805
US-Rms,2022,NIRv,24,double_logistic,0.9976280163172832,0.0017612727477118,0.9988133961688808,0.0465712325146114,0.2720467056507235,165.79720170545752,0.2275197943343673,192.6244571103655,0.022820782608049,164.09476296910327,168.2672249711844,174.6377802995956,280.232714839856,228.83059491429077,194.17304890815788,172,60.56336994310638,806.59234,532.30277,279.5265,16.64237931034483,70.58112,744.6835800000001,250.05970000000002,14.931158856678458
US-Rms,2023,NDVI,19,double_logistic,0.9877264657575952,0.0102500594110558,0.9938530991754584,0.3431679911835731,0.7972296299742294,168.62332287220732,0.2006169828523185,192.35787640518947,0.0324778629077395,160.00103990860626,168.36452132154943,176.41933694833187,275.87749117888745,223.3932850233549,195.14976183562536,172,55.028763701805474,719.7665800000001,469.40363,266.8033304347826,14.796034782608695,92.04624000000001,634.53234,215.72534,14.908314731082
US-Rms,2023,NIRv,19,double_logistic,0.9951178066254408,0.0027189837331767,0.9975595834971288,0.0504049090237162,0.2084818376964677,147.31586565351407,0.3388528232709746,214.01289063160556,0.0330320677613665,141.36429488179053,147.23160799904227,152.9361831178659,279.60814626936684,222.3357507582771,179.01016812654356,172,75.10414275923483,821.76572,544.97174,260.0206739130435,13.966760869565217,182.27971000000002,646.29801,59.982910000000004,15.16357058742564
US-Ro4,2015,NDVI,15,double_logistic,0.9740526012668024,0.0331181873972235,0.9872712443247144,0.2725911822109446,0.8571709774128404,154.16518099890217,0.0641138371338467,274.08856524755896,0.0469691787303991,118.80629988164247,152.08633656703122,180.74714220689825,307.1192157599317,273.29523320609627,237.55917294605908,172,121.20889663906505,1178.3797441,826.963772,204.8015185185185,17.162370370370372,224.91637490000002,967.4245692,785.35648,13.368351710692242
US-Ro4,2015,NIRv,15,double_logistic,0.9770575420526116,0.0148471065927751,0.9892988858248678,0.0598302781430966,0.3040671457891131,161.94329702818084,0.1173313095070844,260.3151067990549,0.0741559178092068,143.02159968098056,161.58975362806257,179.13400498379565,289.0218635645011,260.6537663493599,233.27673342638303,172,99.06401272129733,1158.8191276,760.2573930000001,214.90208219178083,18.77491780821918,206.69972900000002,966.0805985999999,755.4390500000001,13.581107048573372
US-Ro4,2017,NDVI,17,double_logistic,0.9964243719594342,0.0111145439586103,0.9982352555947152,0.2553405071112762,0.9183258604125693,156.22114587043905,0.0601578526358678,270.2501742307157,0.039040284481513,117.89589266049788,152.8063723021986,181.3800189405672,317.69098228650665,273.7426768982094,234.12821404189827,172,120.93630459601081,981.70357261,754.056337,192.86646999999996,15.40425,151.82718682,840.75348579,674.2586100000001,13.539208093443966
US-Ro4,2017,NIRv,17,double_logistic,0.9920175663039892,0.0065960890018278,0.9961057050460708,0.0551440836948943,0.3288859158515997,155.41362514894885,0.0722586863321544,251.28736162569197,0.0536815796006405,123.61951316521748,152.97708854869896,177.3901963505704,292.97469657942605,254.63752280017752,223.05128455308517,172,101.66043425147856,977.84361823,734.47574,210.69888757396447,17.653100591715976,150.53032000000002,838.1903982299999,591.78061,14.06487347573669
US-Ro4,2021,NDVI,15,double_logistic,0.9645754271797083,0.028447239576847,0.9833766319863356,0.2936698411736615,0.799674532600589,153.62690454435565,0.0924765404865642,279.850960983321,0.0457456793226462,141.40324679767292,156.47029249620994,176.23730226158176,317.345030690453,278.80655896826386,237.94914945508373,172,122.33626647205392,914.4493224,680.9478079999999,201.595625,17.643261363636363,160.755104,761.1037484,623.9208199999999,13.34874034732517
US-Ro4,2021,NIRv,15,double_logistic,0.987312972418819,0.0092613199506545,0.9938926008485408,0.0282063882396386,0.4614797937558977,157.17613629247268,0.0590295669736435,228.18263182617997,0.0268502404450826,141.17520718267417,157.87131235545684,177.7225621280494,307.9689587139037,253.92081748791645,214.9196934699206,172,96.04950513245961,910.4983414,673.37767,208.9901144578313,18.39198192771084,160.755104,757.1527673999999,465.43443,14.416592592587234
US-Ro4,2022,NDVI,15,double_logistic,0.9942246851167744,0.0156694675443791,0.997108497049673,0.2496520995214817,0.8103033863735554,154.82532081003825,0.0865672730871552,276.81378501948933,0.0616767017301532,129.2624888578989,154.316372360007,177.91595191089672,299.7977161613948,274.07450823364763,242.9724661753983,172,119.75813587364064,874.0349743999999,674.915618,208.7786235294118,18.11635294117647,113.08105499999999,769.3990194,627.90493,13.093112149310594
US-Ro4,2022,NIRv,15,double_logistic,0.9933682689272612,0.0073546090460821,0.9966855415263424,0.0499409049782787,0.3128379821103046,160.5775845423842,0.085049460007782,258.1015636450844,0.0516631512522463,133.9512789681161,158.96734462531032,180.5320892313674,292.1544787440041,258.8494382096489,226.42920341776417,172,99.88209358433858,866.566908,659.3577850000001,212.51493081761004,18.390830188679246,108.43240300000001,766.579605,501.57192999999995,13.909459391263335
US-Ro4,2023,NDVI,28,double_logistic,0.99357351612166,0.0143932439460775,0.9967830921274992,0.2651335146109537,0.8125659874748598,150.92236021697332,0.0738286487917678,284.6254128563075,0.04022916017946,122.27953449295508,149.97549276310988,175.77980781979096,331.306615989934,285.33899705163327,240.668905702538,172,135.3635042885234,906.8268322990002,720.28236,190.7902248803828,16.219985645933015,181.649973,735.890059299,569.9552499999999,13.210993602064429
US-Ro4,2023,NIRv,28,double_logistic,0.9890092173508204,0.009062780533899,0.994498799361559,0.0479852078631744,0.3158648047155002,157.10503996898743,0.0744600678038607,260.26604926526664,0.0408288979225689,127.47159697724813,154.84164173087626,178.2531619767158,313.50916622646923,265.2764322926697,226.1366217476161,172,110.43479056179345,896.386487299,698.534245,201.99941935483872,17.61490322580645,178.057851,729.041836299,460.19138,13.923108665782102
US-Ro4,2024,NDVI,31,double_logistic,0.9899759425809588,0.0214078250589019,0.9949803247671376,0.2681568936625688,0.8442943596826186,141.4609733825725,0.0873995154772745,284.3874451138209,0.0521158245034248,116.11748742282464,141.07574738902116,164.89321589881277,322.9485949454862,284.2267632112229,245.0225160717443,173,143.1510158222017,1260.8933054000001,863.877778,192.93411165048542,16.751674757281556,204.760684,1061.5316514,861.1944400000001,12.98738242395864
US-Ro4,2024,NIRv,31,double_logistic,0.997240395832872,0.0046364178369678,0.9986220877197504,0.052082082353686,0.3282995325463675,153.4471712774422,0.0783962614659158,261.0369251117619,0.0480831475692664,124.53197379134568,151.7849374959998,175.37775595101925,306.43807357100144,263.75962969855334,227.1490748221433,173,111.97469220255354,1249.742421,839.673137,206.2394285714286,17.9404010989011,199.82026700000003,1055.321184,697.8431999999999,13.875732661093352
US-Ro4,2025,NDVI,35,double_logistic,0.9623562271130028,0.0395643209422233,0.981875213404967,0.2553955379535245,0.8615662776757824,152.13776945611576,0.0861571873672274,281.9130395598372,0.0422394474274635,126.2095009940278,151.24620460555474,174.06580422577568,320.94715192859,280.6391798816084,237.69010157272797,172,129.39297527605368,1150.5722813,816.29333637,191.19895876288658,16.330994845360824,249.696892,913.5266892999999,731.7968400000001,13.36177160081243
US-Ro4,2025,NIRv,35,double_logistic,0.9773440935841312,0.0134723839287645,0.9891202855712344,0.0599509171129049,0.3447060251675281,157.58019360436833,0.0791785394257022,255.69860757736865,0.0540911422291773,128.81630451423143,155.77177345742723,178.8075107629881,296.24841126854307,258.307155055768,225.99238953374063,172,102.53538159834079,1135.4243254,792.1915103700001,203.1659107142857,17.982791666666667,245.429552,902.6460734000002,626.8832399999998,13.929824638906897
US-Rpf,2016,NDVI,12,double_logistic,0.9818648397926704,0.0151590564691129,0.9910646669199992,-0.0179242988385644,0.7552910088479168,111.71227565232324,0.0490671457843931,298.40589357869754,0.0441093520904183,108.7184310410074,128.0962964021739,161.43094757242676,289.1321556652487,271.3820791965245,238.05973427397075,173,143.2857827943506,539.6347417,507.123456,165.3294364640884,10.661204419889502,161.680857,381.5924847,327.45813,14.989625146987564
US-Rpf,2016,NIRv,12,double_logistic,0.9617454117688226,0.0091831310965773,0.9808943169411856,0.0459848754416705,0.1859744484923001,131.87926582249497,0.1056271520305603,254.56332647870607,0.096167939254055,115.04799515138052,132.74807464704932,152.82109512324269,275.1466905927745,254.14583955982144,231.86296640267025,173,121.39776491277212,532.5071800000001,486.64743799999997,171.762675,11.6609625,157.29696099999998,378.84881900000005,308.50131000000005,15.71527579847692
US-Rpf,2024,NDVI,13,double_logistic,0.8611232567763156,0.0408712739700739,0.9326019512417998,0.5502053393082549,1.1241878800037377,160.73381226957602,0.0729299237154663,208.08666760094516,0.0268743194277819,136.27257721277604,157.56046589588496,176.3384355455471,274.5929759357066,237.59392895912947,207.36660223080403,173,80.03346306324451,710.7878969999999,452.17586000000006,159.8163043478261,11.973905797101448,216.88136,503.06487699999997,267.94229,18.559353390172625
US-Rpf,2024,NIRv,13,double_logistic,0.9821529268528898,0.0109045170650737,0.991081938570794,-0.179290335328281,0.3084633232685481,125.25884415405191,0.0471092654571426,274.5559018820504,0.0338310258222174,123.17915003776548,140.47623905023764,167.341240277694,282.58721689684376,257.245985852222,220.96021509884275,173,116.76974680198438,732.4518885999998,484.7617900000001,156.8577610062893,11.104169811320755,237.818517,503.79171159999987,347.9778,16.992447632685277
US-Rwf,2014,NDVI,15,double_logistic,0.9744205754776074,0.0108833142350021,0.987711983987544,0.2575532595829103,0.4913931398065968,122.98002506497836,0.0987104307282756,185.41646232542345,0.0574313872908595,99.41905029438324,120.24069671626164,136.70454068768055,226.97564499530063,191.60526327913263,166.13608239256325,172,71.36456656287099,495.27762800000005,225.299844,275.6439212598425,13.450480314960632,259.96072,242.170808,,15.171235501622343
US-Rwf,2014,NIRv,15,double_logistic,0.9925206274293062,0.0018713690418741,0.9962603702333293,0.0367872528031089,0.1380894131576081,124.92065423628831,0.078641019380916,178.44354557796797,0.0346208026216079,98.36739601358865,120.71988501914495,138.7698026566541,249.23107241982223,200.6301494631834,169.23874898023956,172,79.91026444403843,535.5980340000001,256.64342400000004,271.489880794702,13.651940397350995,259.96072,282.491214,,15.188012295268292
US-Rwf,2015,NDVI,12,double_logistic,0.9383702356895602,0.0190969659655894,0.9687134675709048,0.2434324200879207,0.7391567773946,132.74166145539647,0.0495696804229764,173.07061138030454,0.041910570360985,80.15724132877239,115.87319665567632,140.0391156129117,243.2245080960932,198.78749925571128,171.47540365571322,172,82.91430260003496,673.69938349,494.61931000000004,258.2389202453988,12.888877300613498,341.36530349,341.47023,,15.193411774805465
US-Rwf,2015,NIRv,12,double_logistic,0.97301013201916,0.0039533003730801,0.986485165587403,0.0341014846166645,0.1821630145903585,126.0600921518974,0.0507249884180394,175.4629977356787,0.0313267935649918,81.83960385547427,115.10563272487823,139.8766431636325,262.59309117269123,209.5270844459993,175.81184093993193,172,94.42145172112106,694.00829529,522.1579219999999,253.52481767955805,12.894972375690609,340.60788849,362.53655679999997,35.01122,15.187825114987122
US-Rwf,2016,NDVI,17,double_logistic,0.993059714264361,0.0065613802820582,0.9965331239530432,0.2393291372805715,0.7266416960941308,120.85120665791408,0.0842638489896637,162.2084030186568,0.0301104040261983,101.36986683101593,118.65171554491486,134.73424617262776,247.17112472043613,195.25704795726995,163.37563279984084,173,76.60533241235508,610.3066936,358.127727,278.4117671232877,14.050719178082193,326.85300359999997,290.71814,,15.147333223953451
US-Rwf,2016,NIRv,17,double_logistic,0.9752748590773992,0.0035670558334657,0.9878271962130656,0.0400683894002443,0.1786766779059908,124.80933604787926,0.0771827771870861,168.23627374933125,0.0307317302816733,102.75971201994128,121.76906988728608,139.01039405138962,250.3776165402473,200.24632199910636,168.59594904263554,173,78.47725211182028,609.7097547999999,359.9833470000001,276.30983108108103,13.975432432432433,326.5434286,290.43077619999997,,15.18542043286757
US-Rwf,2017,NDVI,13,double_logistic,0.9913672079829384,0.0073055981893196,0.9957065524280964,0.2589096667663523,0.7073752767867134,140.54415168624507,0.082957358730463,180.3424913441296,0.0455823125338345,123.50296927942192,137.69657570733003,152.0459963177688,241.65206122808624,200.5467714343693,176.0984230120553,172,62.85019572703928,632.324877,387.30153999999993,282.3329237288135,16.267110169491524,272.78839,369.129497,45.9045,15.186710557422247
US-Rwf,2017,NIRv,13,double_logistic,0.9850546742979904,0.0031880945926602,0.9926835053320612,0.0401148048594897,0.197737884222761,141.7949634365689,0.0760031882465447,181.82665819887916,0.0390928381597403,123.82448498465293,138.96338894421433,154.4361554396076,253.8029469647265,207.81295892153815,180.6150407464815,172,68.84956997732382,650.751184,409.24375999999995,277.24865384615384,16.711015384615383,272.78839,387.555804,82.05816,15.15704447529238
US-Rwf,2018,NDVI,14,double_logistic,0.9935795673993404,0.0073794482107071,0.9967847647537358,0.251210606180437,0.5060163423433692,122.62794809554867,0.7036167204211241,196.7343236961705,0.0603064597873269,119.54242088365356,122.61686938785904,125.65971091848,233.51566778534848,197.42537691958768,163.53302404077635,172,74.80850753172864,691.7203539999999,474.09521000000007,278.89431578947364,15.501798245614037,322.85870399999993,378.35556999999994,,15.148920863056743
US-Rwf,2018,NIRv,14,double_logistic,0.9802405310208576,0.0038582582807018,0.990221923489522,0.0348497919296453,0.1920342185538081,131.078130661941,0.0722681098663212,173.52790848956684,0.0308191080498021,116.64354012296256,130.65320107203485,146.59018321867185,265.24892713222,208.53303364315863,175.85624906164202,172,77.87983257112379,770.430207,538.4275,266.84566442953013,15.116382550335572,329.557584,450.366543,38.61143,15.187658439439781
US-Rwf,2019,NDVI,15,double_logistic,0.992592528450144,0.0079144052270438,0.9962937459011244,0.2258871802660532,0.6681074039504337,137.5967585163324,4.706401993698403,178.75934376331583,0.023239084169112,99.0,137.596641396483,138.0603878280245,276.1745322436141,201.6817856612359,152.9487282656846,172,64.0851442647529,693.584122,517.88504,254.3018033707865,12.508078651685393,251.090951,448.257521,,14.983873222064373
US-Rwf,2019,NIRv,15,double_logistic,0.9955238170032557,0.0018766131785111,0.997760930973904,0.0275013394039106,0.1893996414886087,131.0038865164248,0.0706605416210129,179.79561675699375,0.0230645513729757,109.45924975292412,129.2033782026969,148.4296715227308,289.3228448165422,223.9256494533484,183.667315798958,172,94.72227125065149,696.783307,518.871527,251.28713333333334,12.556522222222222,246.06902899999997,456.47862800000007,93.11967,15.124287002805552
US-Rwf,2020,NDVI,16,double_logistic,0.7678824991493076,0.0338083577216277,0.8763371752835738,0.2540995742373843,0.608147967229559,183.2913032775314,2.5276637568900022,188.4023839675613,0.0451170964906167,102.0,183.2910810930711,184.1054896990844,251.0113872478117,210.87479865011568,190.49299258235573,173,27.583717557044565,777.834465,588.03286,267.99627999999996,13.595146666666666,334.250415,454.8282500000001,168.78525,15.01536160866087
US-Rwf,2020,NIRv,16,double_logistic,0.9841553156249412,0.002475279915249,0.992048792005688,0.0343457518080322,0.1684129577213217,132.89858542733117,0.1222695697778496,180.28504433776936,0.029883022460355,117.82878879897248,131.79448963161786,144.49568760221072,262.91634717777873,205.80254398672847,171.26611288106696,173,74.0080543551106,777.9597880000001,580.52206,265.6206620689655,14.941475862068966,310.38052,478.823468,,15.19314536532557
US-Rwf,2021,NDVI,20,double_logistic,0.9240510507971512,0.0187414339943302,0.9616929974691172,0.2242672971517927,0.6511262579354008,132.77649267835605,0.0808899371426493,153.16835732691715,0.0244030027069172,113.86621627534376,131.62461350442877,148.48999824442893,278.2080046064965,213.45470890312143,178.6597980157919,172,81.83009539869266,681.744713,519.60641,264.44482424242426,15.686890909090906,271.99828,418.08567299999993,58.110690000000005,15.172668969307036
US-Rwf,2021,NIRv,20,double_logistic,0.9803786091637966,0.0025646258810549,0.99015995862401,0.0337844567408132,0.1489291602749724,139.34099653335912,0.0728764735204215,173.38743927361173,0.0298525363516863,115.32020829092907,135.77470654649525,153.56711400564737,272.68864103597485,215.34815935657664,183.2704940763298,172,79.57345281008139,672.7282420000001,507.64089999999993,269.19567515923563,15.947254777070064,269.26706,411.80042199999997,98.00665,15.129116148857392
US-Rwf,2022,NDVI,28,double_logistic,0.9810110181649044,0.0119038693187213,0.9904749783456192,0.2371908466889541,0.7531242458239632,163.85234016143255,1.7757111918106008,169.61325057460965,0.0230769219797548,83.0,163.8522234250034,165.02688112905187,276.4676531457951,212.5442615806708,175.99372259816616,172,48.692038155667404,919.972075,665.0035399999999,247.96205670103092,12.634917525773195,337.894475,592.1755,39.99814,15.187128434687812
