site_id,year,n_growing_season_days,passed,failed_variables,GPP_NT_VUT_REF_frac_bad,GPP_NT_VUT_REF_max_consecutive_bad_days,NEE_VUT_REF_frac_bad,NEE_VUT_REF_max_consecutive_bad_days,RECO_NT_VUT_REF_frac_bad,RECO_NT_VUT_REF_max_consecutive_bad_days
JP-Api,2018,245,True,,0.0,0,0.0,0,0.0,0
JP-Api,2019,245,True,,0.0,0,0.0,0,0.0,0
JP-Api,2020,245,True,,0.0,0,0.0,0,0.0,0
JP-Api,2021,245,True,,0.0,0,0.0,0,0.0,0
JP-Api,2022,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2006,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2007,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2008,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2009,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2010,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2011,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2012,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2013,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2014,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2015,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2016,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2017,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2018,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2019,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2020,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2021,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2022,245,True,,0.0,0,0.0,0,0.0,0
JP-Fhk,2023,245,True,,0.0,0,0.0,0,0.0,0
JP-Fmt,2014,245,True,,0.0,0,0.0,0,0.0,0
JP-Fmt,2015,245,True,,0.0,0,0.0,0,0.0,0
JP-Fmt,2016,245,True,,0.0,0,0.0,0,0.0,0
JP-Fmt,2017,245,True,,0.0,0,0.0,0,0.0,0
JP-Fmt,2018,245,True,,0.0,0,0.0,0,0.0,0
JP-Fmt,2019,245,True,,0.0,0,0.0,0,0.0,0
JP-Fmt,2020,245,True,,0.0,0,0.0,0,0.0,0
JP-Fmt,2021,245,True,,0.0,0,0.0,0,0.0,0
JP-Fmt,2022,245,True,,0.0,0,0.0,0,0.0,0
JP-Fmt,2023,245,True,,0.0,0,0.0,0,0.0,0
JP-Khw,2000,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2001,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2002,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2003,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2004,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2005,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2006,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2007,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2008,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2009,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-Khw,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
JP-NsC,2004,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2005,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2006,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2007,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2008,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2009,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2010,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2011,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2012,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2013,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2014,245,True,,0.0,0,0.0,0,0.0,0
JP-NsC,2015,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2004,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2005,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2006,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2007,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2008,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2009,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2010,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2011,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2012,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2013,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2014,245,True,,0.0,0,0.0,0,0.0,0
JP-NsM,2015,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2001,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2002,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2003,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2004,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2005,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2006,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2007,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2008,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2009,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2010,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2011,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2012,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2013,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2014,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2015,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2016,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2017,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2018,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2019,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2020,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2021,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2022,245,True,,0.0,0,0.0,0,0.0,0
JP-Tef,2023,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,1997,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,1998,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,1999,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2000,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2001,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2002,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2003,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2004,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2005,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2006,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2007,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2008,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2009,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2010,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2011,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2012,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2013,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2014,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2015,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2016,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2017,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2018,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2019,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2020,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2021,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2022,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2023,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2024,245,True,,0.0,0,0.0,0,0.0,0
NL-Loo,2025,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2014,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2015,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2016,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2017,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2018,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2019,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2020,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2021,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2022,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2023,245,True,,0.0,0,0.0,0,0.0,0
NL-Vkp,2024,245,True,,0.0,0,0.0,0,0.0,0
RU-Fy2,2015,245,True,,0.0,0,0.0,0,0.0,0
RU-Fy2,2016,245,True,,0.0,0,0.0,0,0.0,0
RU-Fy2,2017,245,True,,0.0,0,0.0,0,0.0,0
RU-Fy2,2018,245,True,,0.0,0,0.0,0,0.0,0
RU-Fy2,2019,245,True,,0.0,0,0.0,0,0.0,0
RU-Fy2,2020,245,True,,0.0,0,0.0,0,0.0,0
RU-Fy2,2021,245,True,,0.0,0,0.0,0,0.0,0
RU-Fy2,2022,245,True,,0.0,0,0.0,0,0.0,0
RU-Fy2,2023,245,True,,0.0,0,0.0,0,0.0,0
RU-Fy2,2024,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2014,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2015,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2016,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2017,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2018,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2019,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2020,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2021,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2022,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2023,245,True,,0.0,0,0.0,0,0.0,0
SE-Svb,2024,245,True,,0.0,0,0.0,0,0.0,0
US-A10,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-A10,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Akn,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Aud,2002,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2003,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2004,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2005,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2006,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Aud,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2004,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2005,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2006,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Bar,2023,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2001,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2002,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2003,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2004,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2005,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2006,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2007,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2008,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2009,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2010,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2011,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2012,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2013,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2014,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2015,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2016,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2017,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2018,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2019,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2020,245,True,,0.0,0,0.0,0,0.0,0
US-CMW,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Ced,2005,245,True,,0.0,0,0.0,0,0.0,0
US-Ced,2006,245,True,,0.0,0,0.0,0,0.0,0
US-Ced,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Ced,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Ced,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Ced,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Ced,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Ced,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Ced,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Ced,2014,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2006,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2007,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2008,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2009,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2010,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2011,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2012,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2013,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2014,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2015,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2016,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2017,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2018,245,True,,0.0,0,0.0,0,0.0,0
US-ChR,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Cwt,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2023,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Cwt,2024,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-EML,2008,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2009,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2010,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2011,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2012,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2013,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2014,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2015,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2016,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2017,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2018,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2019,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2020,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2021,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2022,245,True,,0.0,0,0.0,0,0.0,0
US-EML,2023,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2005,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2006,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2007,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2008,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2009,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2010,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2011,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2012,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2013,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2014,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2015,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2016,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2017,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2018,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2019,245,True,,0.0,0,0.0,0,0.0,0
US-GLE,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,1991,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,1992,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,1993,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,1994,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,1995,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,1996,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,1997,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,1998,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,1999,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2000,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2001,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2002,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2003,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2004,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2005,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2006,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2023,245,True,,0.0,0,0.0,0,0.0,0
